DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 11:40:00 AM,75,0,84.2,1,1,100,1,1,-97.5,0,1
12/8/2017 11:50:00 AM,75,0,92,1,1,96.32813,1,1,-96.8,0,1
12/8/2017 12:00:00 PM,75,0,95.7,1,1,47.89844,1,1,-96.8,0,1
12/8/2017 12:10:00 PM,75,0,91.2,1,1,0.1396484,1,1,-97.5,0,1
12/8/2017 12:20:00 PM,75,0,85.1,1,1,13.67188,1,1,-97.5,0,1
12/8/2017 12:30:00 PM,75,0,81.5,1,1,63.34375,1,1,-97.5,0,1
12/8/2017 12:40:00 PM,75,0,85.4,1,1,99.79688,1,1,-96.8,0,1
12/8/2017 12:50:00 PM,75,0,91.7,1,1,41.21094,1,1,-97.5,0,1
12/8/2017 1:00:00 PM,75,0,88.7,1,1,0,1,1,-96.8,0,1
12/8/2017 1:10:00 PM,75,0,83.9,1,1,0,1,1,-96.8,0,1
12/8/2017 1:20:00 PM,75,0,80.8,1,1,0,1,1,-97.5,0,1
12/8/2017 1:30:00 PM,75,0,79.2,1,1,0,1,1,-97.5,0,1
12/8/2017 1:40:00 PM,75,0,78.3,1,1,0,1,1,-97.5,0,1
12/8/2017 1:50:00 PM,75,0,77.8,1,1,0,1,1,-97.5,0,1
12/8/2017 2:00:00 PM,75,0,77.5,1,1,0,1,1,-96.8,0,1
12/8/2017 2:10:00 PM,75,0,77.2,1,1,0,1,1,-96.8,0,1
12/8/2017 2:20:00 PM,75,0,77.1,1,1,0,1,1,-96.1,0,1
12/8/2017 2:30:00 PM,75,0,77,1,1,0,1,1,-97.5,0,1
12/8/2017 2:40:00 PM,75,0,76.9,1,1,0,1,1,-97.5,0,1
12/8/2017 2:50:00 PM,75,0,76.8,1,1,0,1,1,-97.5,0,1
12/8/2017 3:00:00 PM,75,0,76.7,1,1,0,1,1,-97.5,0,1
12/8/2017 3:10:00 PM,75,5.78125,76.7,1,1,0,1,1,-97.5,0,1
12/8/2017 3:20:00 PM,75,18.39844,76.6,1,1,0,1,1,-96.8,0,1
12/8/2017 3:30:00 PM,75,34.03125,76.6,1,1,0,1,1,-96.8,0,1
12/8/2017 3:40:00 PM,75,57.1875,75.8,1,1,0,1,1,-96.8,0,1
12/8/2017 3:50:00 PM,75,26.76953,71.5,1,1,0,1,1,-96.8,0,1
12/8/2017 4:00:00 PM,75,0,71.2,1,1,0,1,1,-97.5,0,0
12/8/2017 4:10:00 PM,75,0,73,1,1,0,1,1,-96.8,0,0
12/8/2017 4:20:00 PM,75,0,74.3,1,1,0,1,1,-96.8,0,0
12/8/2017 4:30:00 PM,75,0,75.1,1,1,0,1,1,-96.8,0,0
12/8/2017 4:40:00 PM,75,0,75.4,1,1,0,1,1,-97.5,0,0
12/8/2017 4:50:00 PM,75,0,75.5,1,1,0,1,1,-97.5,0,0
12/8/2017 5:00:00 PM,75,0,75.5,1,1,0,1,1,-96.8,0,0
12/8/2017 5:10:00 PM,75,0,75.5,1,1,0,1,1,-97.5,0,0
12/8/2017 5:20:00 PM,75,0,75.4,1,1,0,1,1,-97.5,0,0
12/8/2017 5:30:00 PM,75,0,75.4,1,1,0,1,1,-96.8,0,0
12/8/2017 5:40:00 PM,75,0,75.4,1,1,0,1,1,-96.8,0,0
12/8/2017 5:50:00 PM,75,0,75.5,1,1,0,1,1,-97.5,0,0
12/8/2017 6:00:00 PM,75,0,76.2,1,1,0,1,1,-96.8,0,0
12/8/2017 6:10:00 PM,75,0,76.3,1,1,0,1,1,-97.5,0,0
12/8/2017 6:20:00 PM,75,0,76.2,1,1,0,1,1,-97.5,0,0
12/8/2017 6:30:00 PM,75,0,76.6,1,1,0,1,1,-97.5,0,0
12/8/2017 6:40:00 PM,75,0,76.5,1,1,0,1,1,-96.8,0,0
12/8/2017 6:50:00 PM,75,0,76.5,1,1,0,1,1,-97.5,0,0
12/8/2017 7:00:00 PM,75,0,76.8,1,1,0,1,1,-96.8,0,0
12/8/2017 7:10:00 PM,75,0,76.5,1,1,0,1,1,-96.8,0,0
12/8/2017 7:20:00 PM,75,0,76.5,1,1,0,1,1,-97.5,0,0
12/8/2017 7:30:00 PM,75,0,76.6,1,1,0,1,1,-97.5,0,0
12/8/2017 7:40:00 PM,75,0,76.3,1,1,0,1,1,-97.5,0,0
12/8/2017 7:50:00 PM,75,0,76.5,1,1,0,1,1,-97.5,0,0
12/8/2017 8:00:00 PM,75,0,76.5,1,1,0,1,1,-96.8,0,0
12/8/2017 8:10:00 PM,75,0,76.2,1,1,0,1,1,-96.8,0,0
12/8/2017 8:20:00 PM,75,0,76.4,1,1,0,1,1,-97.5,0,0
12/8/2017 8:30:00 PM,75,0,76.6,1,1,0,1,1,-97.5,0,0
12/8/2017 8:40:00 PM,75,0,76,1,1,0,1,1,-97.5,0,0
12/8/2017 8:50:00 PM,75,0,75.9,1,1,0,1,1,-96.8,0,0
12/8/2017 9:00:00 PM,75,0,76.2,1,1,0,1,1,-97.5,0,0
12/8/2017 9:10:00 PM,75,0,76.4,0,0,0,1,0,-96.8,1,0
12/8/2017 9:20:00 PM,75,0,76.3,0,0,0,1,0,-97.5,1,0
12/8/2017 9:30:00 PM,75,0,76.3,0,0,0,1,0,-96.8,1,0
12/8/2017 9:40:00 PM,75,0,76.3,0,0,0,1,0,-97.5,1,0
12/8/2017 9:50:00 PM,75,0,76.3,0,0,0,1,0,-96.8,1,0
12/8/2017 10:00:00 PM,75,0,76.4,0,0,0,1,0,-97.5,1,0
12/8/2017 10:10:00 PM,75,0,76.5,0,0,0,1,0,-97.5,1,0
12/8/2017 10:20:00 PM,75,0,76.7,0,0,0,1,0,-96.8,1,0
12/8/2017 10:30:00 PM,75,0,77,0,0,0,1,0,-97.5,1,0
12/8/2017 10:40:00 PM,75,0,77.2,0,0,0,1,0,-96.8,1,0
12/8/2017 10:50:00 PM,75,0,77.4,0,0,0,1,0,-97.5,1,0
12/8/2017 11:00:00 PM,75,0,77.6,0,0,0,1,0,-97.5,1,0
12/8/2017 11:10:00 PM,75,0,77.8,0,0,0,1,0,-96.8,1,0
12/8/2017 11:20:00 PM,75,0,78,0,0,0,1,0,-97.5,1,0
12/8/2017 11:30:00 PM,75,0,78.1,0,0,0,1,0,-97.5,1,0
12/8/2017 11:40:00 PM,75,0,78.2,0,0,0,1,0,-97.5,1,0
12/8/2017 11:50:00 PM,75,0,78.3,0,0,0,1,0,-96.8,1,0
12/9/2017 12:00:00 AM,75,0,78.4,0,0,0,1,0,-96.8,1,0
12/9/2017 12:10:00 AM,75,0,78.5,0,0,0,1,0,-97.5,1,0
12/9/2017 12:20:00 AM,75,0,78.5,0,0,0,1,0,-97.5,1,0
12/9/2017 12:30:00 AM,75,0,78.6,0,0,0,1,0,-96.8,1,0
12/9/2017 12:40:00 AM,75,0,78.6,0,0,0,1,0,-96.8,1,0
12/9/2017 12:50:00 AM,75,0,78.7,0,0,0,1,0,-97.5,1,0
12/9/2017 1:00:00 AM,75,0,78.8,0,0,0,1,0,-96.8,1,0
12/9/2017 1:10:00 AM,75,0,78.8,0,0,0,1,0,-97.5,1,0
12/9/2017 1:20:00 AM,75,0,78.8,0,0,0,1,0,-96.8,1,0
12/9/2017 1:30:00 AM,75,0,78.8,0,0,0,1,0,-97.5,1,0
