DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 12:00:00 AM,72,100,82.6,1,1,0,1,1,72.7,0,0
12/8/2017 12:10:00 AM,72,100,82.5,72.7,1,0,1,1,72.7,0,0
12/8/2017 12:20:00 AM,72,100,82.5,1,1,0,1,1,72.6,0,0
12/8/2017 12:30:00 AM,72,100,82.4,1,1,0,1,1,72.7,0,0
12/8/2017 12:40:00 AM,72,100,82.3,1,1,0,1,1,72.5,0,0
12/8/2017 12:50:00 AM,72,100,82.3,1,1,0,1,1,72.5,0,0
12/8/2017 1:00:00 AM,72,100,82.2,1,1,0,1,1,72.3,0,0
12/8/2017 1:10:00 AM,72,100,82.2,1,1,0,1,1,72.3,0,0
12/8/2017 1:20:00 AM,72,100,82.2,1,1,0,1,1,72.3,0,0
12/8/2017 1:30:00 AM,72,100,82.2,1,1,0,1,1,72.1,0,0
12/8/2017 1:40:00 AM,72,100,82.2,1,1,0,1,1,72.1,0,0
12/8/2017 1:50:00 AM,72,0,82.2,1,1,0,1,1,72.1,0,0
12/8/2017 2:00:00 AM,72,0,82.2,1,1,0,1,1,72.2,0,0
12/8/2017 2:10:00 AM,72,0,82,1,1,0,1,1,72,0,0
12/8/2017 2:20:00 AM,72,0,82.1,1,1,0,1,1,71.9,0,0
12/8/2017 2:30:00 AM,72,0,82.1,1,1,0,1,1,72,0,0
12/8/2017 2:40:00 AM,72,0,82.1,1,1,0,1,1,71.9,0,0
12/8/2017 2:50:00 AM,72,0,81.8,1,1,0,1,1,71.8,0,0
12/8/2017 3:00:00 AM,72,0,81.7,1,1,0,1,1,71.8,0,0
12/8/2017 3:10:00 AM,72,0,81.8,1,1,0,1,1,71.8,0,0
12/8/2017 3:20:00 AM,72,0,82,1,1,0,1,1,71.8,0,0
12/8/2017 3:30:00 AM,72,0,81.9,1,1,0,1,1,71.6,0,0
12/8/2017 3:40:00 AM,72,0,81.8,1,1,0,1,1,71.7,0,0
12/8/2017 3:50:00 AM,72,0,81.7,1,1,0,1,1,71.5,0,0
12/8/2017 4:00:00 AM,72,0,81.8,1,1,0,1,1,71.5,0,0
