DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 12:00:00 AM,75,0,84.9,0,0,0,1,0,73.9,1,0
12/8/2017 12:10:00 AM,75,0,85.7,0,0,0,1,0,73.9,1,0
12/8/2017 12:20:00 AM,75,0,86.4,0,0,0,1,0,73.8,1,0
12/8/2017 12:30:00 AM,75,0,86.5,0,0,0,1,0,73.9,1,0
12/8/2017 12:40:00 AM,75,0,86.4,0,0,0,1,0,73.7,1,0
12/8/2017 12:50:00 AM,75,0,86.2,0,0,0,1,0,73.7,1,0
12/8/2017 1:00:00 AM,75,0,86,0,0,0,1,0,73.6,1,0
12/8/2017 1:10:00 AM,75,0,85.7,0,0,0,1,0,73.5,1,0
12/8/2017 1:20:00 AM,75,0,85.3,0,0,0,1,0,73.4,1,0
12/8/2017 1:30:00 AM,75,0,85.2,0,0,0,1,0,73.4,1,0
12/8/2017 1:40:00 AM,75,0,84.9,0,0,0,1,0,73.3,1,0
12/8/2017 1:50:00 AM,75,0,85.4,0,0,0,1,0,73.3,1,0
12/8/2017 2:00:00 AM,75,0,85.9,0,0,0,1,0,73.2,1,0
12/8/2017 2:10:00 AM,75,0,86.3,0,0,0,1,0,73.2,1,0
12/8/2017 2:20:00 AM,75,0,86.5,0,0,0,1,0,73.2,1,0
12/8/2017 2:30:00 AM,75,0,86.5,0,0,0,1,0,73.1,1,0
12/8/2017 2:40:00 AM,75,0,86.3,0,0,0,1,0,73.1,1,0
12/8/2017 2:50:00 AM,75,0,86.1,0,0,0,1,0,73,1,0
12/8/2017 3:00:00 AM,75,0,85.9,0,0,0,1,0,73,1,0
12/8/2017 3:10:00 AM,75,0,85.7,0,0,0,1,0,73,1,0
12/8/2017 3:20:00 AM,75,0,85.5,0,0,0,1,0,72.9,1,0
12/8/2017 3:30:00 AM,75,0,85.2,0,0,0,1,0,72.9,1,0
12/8/2017 3:40:00 AM,75,0,85,0,0,0,1,0,72.7,1,0
12/8/2017 3:50:00 AM,75,0,84.9,0,0,0,1,0,72.7,1,0
12/8/2017 4:00:00 AM,75,0,84.8,0,0,0,1,0,72.6,1,0
12/8/2017 4:10:00 AM,75,0,85.3,0,0,0,1,0,72.6,1,0
12/8/2017 4:20:00 AM,75,0,85.5,0,0,0,1,0,72.6,1,0
12/8/2017 4:30:00 AM,75,0,85.8,0,0,0,1,0,72.5,1,0
12/8/2017 4:40:00 AM,75,0,86,0,0,0,1,0,72.5,1,0
12/8/2017 4:50:00 AM,75,0,86.2,0,0,0,1,0,72.5,1,0
12/8/2017 5:00:00 AM,75,0,86.2,0,0,0,1,0,72.5,1,0
12/8/2017 5:10:00 AM,75,0,85.2,0,0,0,1,0,72.4,1,0
12/8/2017 5:20:00 AM,75,0,84.4,0,0,0,1,0,72.4,1,0
12/8/2017 5:30:00 AM,75,0,84.2,0,0,0,1,0,72.4,1,0
12/8/2017 5:40:00 AM,75,0,85.3,1,1,0,1,0,73.1,1,0
12/8/2017 5:50:00 AM,75,0,85.1,1,1,0,1,0,74.3,1,0
12/8/2017 6:00:00 AM,75,0,85.1,1,1,0,1,0,74.8,1,0
12/8/2017 6:10:00 AM,75,0,85,1,1,0,1,0,75.1,1,0
12/8/2017 6:20:00 AM,75,0,84.9,1,1,0,1,0,75.3,1,0
12/8/2017 6:30:00 AM,75,0,84.7,1,1,0,1,0,75.4,1,0
12/8/2017 6:40:00 AM,75,0,84.4,1,1,0,1,0,75.6,1,0
12/8/2017 6:50:00 AM,75,0,84.5,1,1,0,1,0,75.7,1,0
12/8/2017 7:00:00 AM,75,0,84.8,1,1,0,1,0,75.8,1,0
12/8/2017 7:10:00 AM,75,0,84.9,1,1,0,1,1,76,0,0
12/8/2017 7:20:00 AM,75,0,85,1,1,0,1,1,76,0,0
12/8/2017 7:30:00 AM,75,0,85.2,1,1,0,1,1,76.3,0,0
12/8/2017 7:40:00 AM,75,0,85.2,1,1,0,1,1,76.4,0,0
12/8/2017 7:50:00 AM,75,0,85.1,1,1,0,1,1,76.4,0,0
12/8/2017 8:00:00 AM,75,0,84.9,1,1,0,1,1,76.5,0,1
12/8/2017 8:10:00 AM,75,0,85.4,1,1,0,1,1,76.6,0,1
12/8/2017 8:20:00 AM,75,18.26563,85.9,1,1,0,1,1,76.8,0,1
12/8/2017 8:30:00 AM,75,77.6875,85.7,1,1,0,1,1,76.9,0,1
12/8/2017 8:40:00 AM,75,0,77.4,1,1,0,1,1,76.3,0,1
12/8/2017 8:50:00 AM,75,0,77,1,1,0,1,1,75.9,0,1
12/8/2017 9:00:00 AM,75,0,76.6,1,1,0,1,1,75.7,0,1
12/8/2017 9:10:00 AM,75,0,76.7,1,1,0,1,1,75.7,0,1
12/8/2017 9:20:00 AM,75,0,76.9,1,1,0,1,1,75.6,0,1
12/8/2017 9:30:00 AM,75,0,76.6,1,1,0,1,1,75.8,0,1
12/8/2017 9:40:00 AM,75,0,76.3,1,1,0,1,1,75.9,0,1
12/8/2017 9:50:00 AM,75,0,76.4,1,1,0,1,1,76,0,1
12/8/2017 10:00:00 AM,75,0,76.7,1,1,0,1,1,76.1,0,1
12/8/2017 10:10:00 AM,75,0,76.7,1,1,0,1,1,76.3,0,1
12/8/2017 10:20:00 AM,75,0,76.5,1,1,0,1,1,76.4,0,1
12/8/2017 10:30:00 AM,75,0,76.6,1,1,0,1,1,76.5,0,1
12/8/2017 10:40:00 AM,75,0,76.5,1,1,0,1,1,76.5,0,1
12/8/2017 10:50:00 AM,75,0,76.5,1,1,0,1,1,76.5,0,1
12/8/2017 11:00:00 AM,75,0.9648438,76.5,1,1,0,1,1,76.6,0,1
12/8/2017 11:10:00 AM,75,6.34375,76.9,1,1,0,1,1,76.6,0,1
12/8/2017 11:20:00 AM,75,22.34375,76.7,1,1,0,1,1,76.6,0,1
12/8/2017 11:30:00 AM,75,40.72656,76.4,1,1,0,1,1,76.7,0,1
12/8/2017 11:40:00 AM,75,45.58594,73.9,1,1,0,1,1,76.7,0,1
12/8/2017 11:50:00 AM,75,41.09375,75.6,1,1,0,1,1,76.7,0,1
12/8/2017 12:00:00 PM,75,55.53906,74.8,1,1,0,1,1,76.6,0,1
12/8/2017 12:10:00 PM,75,26.47266,74.4,1,1,0,1,1,76.4,0,1
12/8/2017 12:20:00 PM,75,38.5625,76.7,1,1,0,1,1,76.5,0,1
12/8/2017 12:30:00 PM,75,29.52344,72.6,1,1,0,1,1,76.5,0,1
12/8/2017 12:40:00 PM,75,33.76563,76.6,1,1,0,1,1,76.4,0,1
12/8/2017 12:50:00 PM,75,40.0625,75.4,1,1,0,1,1,76.3,0,1
12/8/2017 1:00:00 PM,75,0,76.6,1,1,0,1,1,76.3,0,1
12/8/2017 1:10:00 PM,75,0,76.8,1,1,0,1,1,76.4,0,1
12/8/2017 1:20:00 PM,75,0.2791138,76.9,1,1,0,1,1,76.5,0,1
12/8/2017 1:30:00 PM,75,6.756836,76.6,1,1,0,1,1,76.6,0,1
12/8/2017 1:40:00 PM,75,22.51563,76.7,1,1,0,1,1,76.7,0,1
12/8/2017 1:50:00 PM,75,48.6875,71.6,1,1,0,1,1,76.9,0,1
12/8/2017 2:00:00 PM,75,19.625,76.2,1,1,0,1,1,76.5,0,1
12/8/2017 2:10:00 PM,75,42.51563,76.5,1,1,0,1,1,76.6,0,1
12/8/2017 2:20:00 PM,75,28.04297,74,1,1,0,1,1,76.5,0,1
12/8/2017 2:30:00 PM,75,44.4375,75.8,1,1,0,1,1,76.6,0,1
12/8/2017 2:40:00 PM,75,27.71875,74.1,1,1,0,1,1,76.5,0,1
12/8/2017 2:50:00 PM,75,46.8125,75.2,1,1,0,1,1,76.6,0,1
12/8/2017 3:00:00 PM,75,27.20313,75.1,1,1,0,1,1,76.5,0,1
12/8/2017 3:10:00 PM,75,47.19531,72.9,1,1,0,1,1,76.6,0,1
12/8/2017 3:20:00 PM,75,31.28516,76.2,1,1,0,1,1,76.5,0,1
12/8/2017 3:30:00 PM,75,38.125,70.9,1,1,0,1,1,76.6,0,1
12/8/2017 3:40:00 PM,75,38.73438,76.2,1,1,0,1,1,76.5,0,1
12/8/2017 3:50:00 PM,75,30.33594,72.7,1,1,0,1,1,76.5,0,1
12/8/2017 4:00:00 PM,75,48.59375,74.7,1,1,0,1,1,76.7,0,0
12/8/2017 4:10:00 PM,75,24.53125,75.3,1,1,0,1,1,76.4,0,0
12/8/2017 4:20:00 PM,75,47.20313,74.2,1,1,0,1,1,76.5,0,0
12/8/2017 4:30:00 PM,75,27.33203,75.3,1,1,0,1,1,76.4,0,0
12/8/2017 4:40:00 PM,75,43.60938,73.2,1,1,0,1,1,76.4,0,0
12/8/2017 4:50:00 PM,75,18.58594,75.8,1,1,0,1,1,76.3,0,0
12/8/2017 5:00:00 PM,75,29.95703,75.8,1,1,0,1,1,76.5,0,0
12/8/2017 5:10:00 PM,75,43.38281,73.8,1,1,0,1,1,76.6,0,0
12/8/2017 5:20:00 PM,75,27.46094,75.6,1,1,0,1,1,76.4,0,0
12/8/2017 5:30:00 PM,75,45.30469,75.1,1,1,0,1,1,76.7,0,0
12/8/2017 5:40:00 PM,75,23.67188,75.1,1,1,0,1,1,76.4,0,0
12/8/2017 5:50:00 PM,75,74.39063,80.7,1,1,0,1,1,76.5,0,0
12/8/2017 6:00:00 PM,75,82.59375,64.9,1,1,0,1,1,77,0,0
12/8/2017 6:10:00 PM,75,0,75.3,1,1,0,1,1,76.1,0,0
12/8/2017 6:20:00 PM,75,13.23438,81.2,1,1,0,1,1,76.5,0,0
12/8/2017 6:30:00 PM,75,37.47656,65,1,1,0,1,1,77,0,0
12/8/2017 6:40:00 PM,75,0.01348495,76.9,1,1,0,1,1,76.5,0,0
12/8/2017 6:50:00 PM,75,62.91406,82.2,1,1,0,1,1,76.8,0,0
12/8/2017 7:00:00 PM,75,6.969727,67.7,1,1,0,1,1,76.6,0,0
12/8/2017 7:10:00 PM,75,1.314209,78.4,1,1,0,1,1,76.2,0,0
12/8/2017 7:20:00 PM,75,76.71875,82.2,1,1,0,1,1,76.9,0,0
12/8/2017 7:30:00 PM,75,0,73.7,1,1,0,1,1,76.4,0,0
12/8/2017 7:40:00 PM,75,10.70313,80.3,1,1,0,1,1,76.3,0,0
12/8/2017 7:50:00 PM,75,100,82.3,1,1,0,1,1,76.7,0,0
12/8/2017 8:00:00 PM,75,0,73.8,1,1,0,1,1,76,0,0
12/8/2017 8:10:00 PM,75,0,80.4,1,1,0,1,1,76,0,0
12/8/2017 8:20:00 PM,75,2.01416,82.2,1,1,0,1,1,76.5,0,0
12/8/2017 8:30:00 PM,75,30.95703,78,1,1,0,1,1,76.8,0,0
