DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 12:00:00 AM,72,0,76.5,0,0,0,0,0,68.4,1,0
12/8/2017 12:10:00 AM,72,0,76.5,0,0,0,0,0,68.3,1,0
12/8/2017 12:20:00 AM,72,0,76.5,0,0,0,0,0,68.2,1,0
12/8/2017 12:30:00 AM,72,0,76.5,0,0,0,0,0,68,1,0
12/8/2017 12:40:00 AM,72,0,76.5,0,0,0,0,0,67.9,1,0
12/8/2017 12:50:00 AM,72,0,76.5,0,0,0,0,0,67.9,1,0
12/8/2017 1:00:00 AM,72,0,76.6,0,0,0,0,0,67.7,1,0
12/8/2017 1:10:00 AM,72,0,76.5,0,0,0,0,0,67.6,1,0
12/8/2017 1:20:00 AM,72,0,76.5,0,0,0,0,0,67.5,1,0
12/8/2017 1:30:00 AM,72,0,76.6,0,0,0,0,0,67.4,1,0
12/8/2017 1:40:00 AM,72,0,76.5,0,0,0,0,0,67.4,1,0
12/8/2017 1:50:00 AM,72,0,76.6,0,0,0,0,0,67.3,1,0
12/8/2017 2:00:00 AM,72,0,76.7,0,0,0,0,0,67.2,1,0
12/8/2017 2:10:00 AM,72,0,76.7,0,0,0,0,0,67.1,1,0
12/8/2017 2:20:00 AM,72,0,76.7,0,0,0,0,0,67,1,0
12/8/2017 2:30:00 AM,72,0,76.7,0,0,0,0,0,67,1,0
12/8/2017 2:40:00 AM,72,0,76.7,0,0,0,0,0,66.8,1,0
12/8/2017 2:50:00 AM,72,0,76.7,0,0,0,0,0,66.8,1,0
12/8/2017 3:00:00 AM,72,0,76.7,0,0,0,0,0,66.7,1,0
12/8/2017 3:10:00 AM,72,0,76.8,0,0,0,0,0,66.7,1,0
12/8/2017 3:20:00 AM,72,0,76.7,0,0,0,0,0,66.6,1,0
12/8/2017 3:30:00 AM,72,0,76.7,0,0,0,0,0,66.5,1,0
12/8/2017 3:40:00 AM,72,0,76.7,0,0,0,0,0,66.4,1,0
12/8/2017 3:50:00 AM,72,0,76.7,0,0,0,0,0,66.3,1,0
12/8/2017 4:00:00 AM,72,0,76.7,0,0,0,0,0,66.3,1,0
12/8/2017 4:10:00 AM,72,0,76.7,0,0,0,0,0,66.3,1,0
12/8/2017 4:20:00 AM,72,0,76.7,0,0,0,0,0,66.2,1,0
12/8/2017 4:30:00 AM,72,0,76.7,0,0,0,0,0,66.1,1,0
12/8/2017 4:40:00 AM,72,0,76.7,0,0,0,0,0,66.1,1,0
12/8/2017 4:50:00 AM,72,0,76.7,0,0,0,0,0,66,1,0
12/8/2017 5:00:00 AM,72,0,76.7,0,0,0,0,0,65.9,1,0
12/8/2017 5:10:00 AM,72,0,76.4,0,0,0,0,0,65.9,1,0
12/8/2017 5:20:00 AM,72,0,76.3,0,0,0,0,0,65.9,1,0
12/8/2017 5:30:00 AM,72,0,76.2,0,0,0,0,0,65.8,1,0
12/8/2017 5:40:00 AM,72,0,76,0,0,0,0,0,65.7,1,0
12/8/2017 5:50:00 AM,72,0,75.8,0,0,0,0,0,65.6,1,0
12/8/2017 6:00:00 AM,72,0,75.7,0,0,0,0,0,65.6,1,0
12/8/2017 6:10:00 AM,72,0,75.6,0,0,0,0,0,65.5,1,0
12/8/2017 6:20:00 AM,72,0,75.6,0,0,0,0,0,65.5,1,0
12/8/2017 6:30:00 AM,72,0,77.7,1,1,13.28516,0,0,65.6,1,0
12/8/2017 6:40:00 AM,72,0,83.3,1,1,86.71875,0,0,67.8,1,0
12/8/2017 6:50:00 AM,72,0,86.7,1,1,58.17188,0,0,68.7,1,0
12/8/2017 7:00:00 AM,72,0,82.3,1,1,66.57813,0,0,70.7,1,0
12/8/2017 7:10:00 AM,72,0,85.8,1,1,52.125,1,1,71.7,0,0
12/8/2017 7:20:00 AM,72,0,82.3,1,1,21.07031,1,1,72.2,0,0
12/8/2017 7:30:00 AM,72,0,82.1,1,1,0,1,1,72.4,0,0
12/8/2017 7:40:00 AM,72,0,82.2,1,1,0,1,1,72.6,0,0
12/8/2017 7:50:00 AM,72,0,82.3,1,1,0,1,1,72.9,0,0
12/8/2017 8:00:00 AM,72,0,82.2,1,1,0,1,1,73.1,0,1
12/8/2017 8:10:00 AM,72,0,82.4,1,1,0,1,1,73.4,0,1
12/8/2017 8:20:00 AM,72,2.424805,82.6,1,1,0,1,1,73.7,0,1
