DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 12:00:00 AM,72,100,86.8,1,1,0,1,1,79.9,0,0
12/8/2017 12:10:00 AM,72,100,86.7,1,1,0,1,1,79.9,0,0
12/8/2017 12:20:00 AM,72,100,86.9,1,1,0,1,1,80.1,0,0
12/8/2017 12:30:00 AM,72,100,87,1,1,0,1,1,80.1,0,0
12/8/2017 12:40:00 AM,72,100,87.1,1,1,0,1,1,80.1,0,0
12/8/2017 12:50:00 AM,72,100,87.2,1,1,0,1,1,80.2,0,0
12/8/2017 1:00:00 AM,72,100,87.1,1,1,0,1,1,80.2,0,0
12/8/2017 1:10:00 AM,72,100,87.3,1,1,0,1,1,80.3,0,0
12/8/2017 1:20:00 AM,72,100,87.2,1,1,0,1,1,80.3,0,0
12/8/2017 1:30:00 AM,72,100,87.2,1,1,0,1,1,80.3,0,0
12/8/2017 1:40:00 AM,72,100,87.4,1,1,0,1,1,80.4,0,0
12/8/2017 1:50:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 2:00:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 2:10:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 2:20:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 2:30:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 2:40:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 2:50:00 AM,72,100,87.6,1,1,0,1,1,80.5,0,0
12/8/2017 3:00:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 3:10:00 AM,72,100,87.5,1,1,0,1,1,80.5,0,0
12/8/2017 3:20:00 AM,72,100,87.6,1,1,0,1,1,80.5,0,0
12/8/2017 3:30:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 3:40:00 AM,72,100,87.8,1,1,0,1,1,80.5,0,0
12/8/2017 3:50:00 AM,72,100,87.8,1,1,0,1,1,80.5,0,0
12/8/2017 4:00:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 4:10:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 4:20:00 AM,72,100,87.8,1,1,0,1,1,80.5,0,0
12/8/2017 4:30:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 4:40:00 AM,72,100,87.7,1,1,0,1,1,80.5,0,0
12/8/2017 4:50:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 5:00:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 5:10:00 AM,72,100,87.6,1,1,0,1,1,80.4,0,0
12/8/2017 5:20:00 AM,72,100,87.5,1,1,0,1,1,80.4,0,0
12/8/2017 5:30:00 AM,72,100,87.4,1,1,0,1,1,80.4,0,0
12/8/2017 5:40:00 AM,72,100,87.2,1,1,0,1,1,80.4,0,0
12/8/2017 5:50:00 AM,72,100,87.4,1,1,0,1,1,80.3,0,0
12/8/2017 6:00:00 AM,72,100,87.1,1,1,0,1,1,80.3,0,0
12/8/2017 6:10:00 AM,72,100,87.2,1,1,0,1,1,80.3,0,0
12/8/2017 6:20:00 AM,72,100,87.2,1,1,0,1,1,80.3,0,0
12/8/2017 6:30:00 AM,72,100,87.1,1,1,0,1,1,80.2,0,0
12/8/2017 6:40:00 AM,72,100,86.8,1,1,0,1,1,80.1,0,0
12/8/2017 6:50:00 AM,72,100,86.3,1,1,0,1,1,80.1,0,0
12/8/2017 7:00:00 AM,72,100,86.3,1,1,0,1,1,80,0,0
12/8/2017 7:10:00 AM,72,100,85.1,1,1,0,1,1,79.6,0,0
12/8/2017 7:20:00 AM,72,100,81.3,1,1,0,1,1,79.1,0,0
12/8/2017 7:30:00 AM,72,100,79.7,1,1,0,1,1,78.9,0,0
12/8/2017 7:40:00 AM,72,100,79.1,1,1,0,1,1,78.6,0,0
12/8/2017 7:50:00 AM,72,100,78.8,1,1,0,1,1,78.6,0,0
12/8/2017 8:00:00 AM,72,100,78.6,1,1,0,1,1,78.5,0,1
12/8/2017 8:10:00 AM,72,100,78.5,1,1,0,1,1,78.4,0,1
12/8/2017 8:20:00 AM,72,100,78.5,1,1,0,1,1,78.3,0,1
12/8/2017 8:30:00 AM,72,100,78.6,1,1,0,1,1,78.3,0,1
12/8/2017 8:40:00 AM,72,100,73.3,1,1,0,1,1,76.8,0,1
12/8/2017 8:50:00 AM,72,100,61.7,1,1,0,1,1,75.3,0,1
12/8/2017 9:00:00 AM,72,100,60.9,1,1,0,1,1,74.7,0,1
12/8/2017 9:10:00 AM,72,100,60,1,1,0,1,1,74.1,0,1
12/8/2017 9:20:00 AM,72,100,59.8,1,1,0,1,1,73.8,0,1
12/8/2017 9:30:00 AM,72,100,59.7,1,1,0,1,1,73.4,0,1
12/8/2017 9:40:00 AM,72,100,59.7,1,1,0,1,1,73.3,0,1
12/8/2017 9:50:00 AM,72,100,59.5,1,1,0,1,1,73,0,1
12/8/2017 10:00:00 AM,72,100,59.3,1,1,0,1,1,73.1,0,1
12/8/2017 10:10:00 AM,72,97.375,59.8,1,1,0,1,1,72.9,0,1
12/8/2017 10:20:00 AM,72,67.98438,59.8,1,1,0,1,1,72.8,0,1
12/8/2017 10:30:00 AM,72,58.32031,63.3,1,1,0,1,1,73.3,0,1
12/8/2017 10:40:00 AM,72,100,65.7,1,1,0,1,1,73.3,0,1
12/8/2017 10:50:00 AM,72,96.67188,61.5,1,1,0,1,1,73.1,0,1
12/8/2017 11:00:00 AM,72,53.42188,60.8,1,1,0,1,1,73.1,0,1
12/8/2017 11:10:00 AM,72,57.45313,66.1,1,1,0,1,1,73.9,0,1
12/8/2017 11:20:00 AM,72,100,67.8,1,1,0,1,1,73.9,0,1
12/8/2017 11:30:00 AM,72,100,62.1,1,1,0,1,1,73.4,0,1
12/8/2017 11:40:00 AM,72,93.3125,60.3,1,1,0,1,1,73.1,0,1
12/8/2017 11:50:00 AM,72,45.84375,60.7,1,1,0,1,1,73.2,0,1
12/8/2017 12:00:00 PM,72,100,67.2,1,1,0,1,1,74.3,0,1
12/8/2017 12:10:00 PM,72,100,64.4,1,1,0,1,1,73.5,0,1
12/8/2017 12:20:00 PM,72,98.89063,61.2,1,1,0,1,1,73.1,0,1
12/8/2017 12:30:00 PM,72,67.10938,60.6,1,1,0,1,1,73.1,0,1
12/8/2017 12:40:00 PM,72,58.03906,63.9,1,1,0,1,1,73.4,0,1
12/8/2017 12:50:00 PM,72,100,66.2,1,1,0,1,1,73.4,0,1
12/8/2017 1:00:00 PM,72,85.9375,62.1,1,1,0,1,1,72.8,0,1
12/8/2017 1:10:00 PM,72,14.79688,62.8,1,1,0,1,1,73.1,0,1
12/8/2017 1:20:00 PM,72,88.35938,70.7,1,1,0,1,1,74.3,0,1
12/8/2017 1:30:00 PM,72,100,67.9,1,1,0,1,1,73.7,0,1
12/8/2017 1:40:00 PM,72,99.40625,62.9,1,1,0,1,1,73.2,0,1
12/8/2017 1:50:00 PM,72,61.11719,61.9,1,1,0,1,1,73,0,1
12/8/2017 2:00:00 PM,72,45.77344,65.7,1,1,0,1,1,73.8,0,1
12/8/2017 2:10:00 PM,72,100,69.3,1,1,0,1,1,73.8,0,1
12/8/2017 2:20:00 PM,72,99.98438,63.5,1,1,0,1,1,73.1,0,1
12/8/2017 2:30:00 PM,72,67.39063,62,1,1,0,1,1,73.1,0,1
12/8/2017 2:40:00 PM,72,40.49219,64.9,1,1,0,1,1,73.4,0,1
12/8/2017 2:50:00 PM,72,100,69.7,1,1,0,1,1,73.9,0,1
12/8/2017 3:00:00 PM,72,100,64.3,1,1,0,1,1,73.2,0,1
12/8/2017 3:10:00 PM,72,68.92188,62.1,1,1,0,1,1,73.1,0,1
12/8/2017 3:20:00 PM,72,38.25,64.8,1,1,0,1,1,73.6,0,1
12/8/2017 3:30:00 PM,72,100,69.7,1,1,0,1,1,74,0,1
12/8/2017 3:40:00 PM,72,100,64.1,1,1,0,1,1,73.2,0,1
12/8/2017 3:50:00 PM,72,66.84375,62.1,1,1,0,1,1,73,0,1
12/8/2017 4:00:00 PM,72,31.08594,65.2,1,1,0,1,1,73.5,0,0
12/8/2017 4:10:00 PM,72,100,70.9,1,1,0,1,1,74.1,0,0
12/8/2017 4:20:00 PM,72,99.98438,64.4,1,1,0,1,1,73.1,0,0
12/8/2017 4:30:00 PM,72,42.88281,61.7,1,1,0,1,1,72.8,0,0
12/8/2017 4:40:00 PM,72,6.244141,67.1,1,1,0,1,1,73.7,0,0
12/8/2017 4:50:00 PM,72,100,72.5,1,1,0,1,1,74.1,0,0
12/8/2017 5:00:00 PM,72,96.45313,64.8,1,1,0,1,1,72.7,0,0
12/8/2017 5:10:00 PM,72,0,62.3,1,1,0,1,1,72.5,0,0
12/8/2017 5:20:00 PM,72,7.513672,69.6,1,1,0,1,1,73.6,0,0
12/8/2017 5:30:00 PM,72,100,73.2,1,1,0,1,1,73.9,0,0
12/8/2017 5:40:00 PM,72,79.09375,64.6,1,1,0,1,1,72.6,0,0
12/8/2017 5:50:00 PM,72,0,66.7,1,1,0,1,1,73.4,0,0
12/8/2017 6:00:00 PM,72,79.4375,72.7,1,1,0,1,1,74.4,0,0
12/8/2017 6:10:00 PM,72,100,68,1,1,0,1,1,73.2,0,0
12/8/2017 6:20:00 PM,72,61.71875,66.8,1,1,0,1,1,73.6,0,0
12/8/2017 6:30:00 PM,72,100,72,1,1,0,1,1,74.2,0,0
12/8/2017 6:40:00 PM,72,90.625,64.6,1,1,0,1,1,73,0,0
12/8/2017 6:50:00 PM,72,77.17188,68.6,1,1,0,1,1,73.9,0,0
12/8/2017 7:00:00 PM,72,100,70.7,1,1,0,1,1,73.9,0,0
12/8/2017 7:10:00 PM,72,84.3125,64,1,1,0,1,1,73.1,0,0
12/8/2017 7:20:00 PM,72,100,69.9,1,1,0,1,1,74.1,0,0
12/8/2017 7:30:00 PM,72,100,68.3,1,1,0,1,1,73.4,0,0
12/8/2017 7:40:00 PM,72,87.95313,65.5,1,1,0,1,1,73.4,0,0
12/8/2017 7:50:00 PM,72,100,71.4,1,1,0,1,1,74.3,0,0
12/8/2017 8:00:00 PM,72,100,68.9,1,1,0,1,1,73.4,0,0
12/8/2017 8:10:00 PM,72,100,66.1,1,1,0,1,1,73.4,0,0
12/8/2017 8:20:00 PM,72,100,71.8,1,1,0,1,1,74.4,0,0
12/8/2017 8:30:00 PM,72,100,70.9,1,1,0,1,1,73.9,0,0
12/8/2017 8:40:00 PM,72,99.53125,63,1,1,0,1,1,72.7,0,0
12/8/2017 8:50:00 PM,72,100,67.1,1,1,0,1,1,73.7,0,0
12/8/2017 9:00:00 PM,72,100,72.6,1,1,0,1,1,74.5,0,0
12/8/2017 9:10:00 PM,72,100,69,1,1,0,1,1,74.1,0,0
12/8/2017 9:20:00 PM,72,100,75.4,1,1,0,1,1,75.4,0,0
12/8/2017 9:30:00 PM,72,100,80.7,1,1,0,1,1,76.5,0,0
12/8/2017 9:40:00 PM,72,100,83.8,1,1,0,1,1,77.3,0,0
12/8/2017 9:50:00 PM,72,100,84.7,1,1,0,1,1,77.8,0,0
12/8/2017 10:00:00 PM,72,100,84.8,1,1,0,1,1,78.1,0,0
12/8/2017 10:10:00 PM,72,100,85.4,1,1,0,1,1,78.5,0,0
12/8/2017 10:20:00 PM,72,100,85.8,1,1,0,1,1,78.8,0,0
12/8/2017 10:30:00 PM,72,100,85.8,1,1,0,1,1,79,0,0
12/8/2017 10:40:00 PM,72,100,86.2,1,1,0,1,1,79.3,0,0
12/8/2017 10:50:00 PM,72,100,86.3,1,1,0,1,1,79.4,0,0
12/8/2017 11:00:00 PM,72,100,86.3,1,1,0,1,1,79.6,0,0
12/8/2017 11:10:00 PM,72,100,86.7,1,1,0,1,1,79.8,0,0
12/8/2017 11:20:00 PM,72,100,86.7,1,1,0,1,1,79.9,0,0
12/8/2017 11:30:00 PM,72,100,86.4,1,1,0,1,1,79.9,0,0
12/8/2017 11:40:00 PM,72,100,86.8,1,1,0,1,1,80.1,0,0
12/8/2017 11:50:00 PM,72,100,87,1,1,0,1,1,80.2,0,0
12/9/2017 12:00:00 AM,72,100,86.8,1,1,0,1,1,80.3,0,0
12/9/2017 12:10:00 AM,72,100,87.1,1,1,0,1,1,80.4,0,0
12/9/2017 12:20:00 AM,72,100,87.1,1,1,0,1,1,80.4,0,0
12/9/2017 12:30:00 AM,72,100,86.9,1,1,0,1,1,80.4,0,0
12/9/2017 12:40:00 AM,72,100,87.1,1,1,0,1,1,80.5,0,0
12/9/2017 12:50:00 AM,72,100,87.5,1,1,0,1,1,80.5,0,0
12/9/2017 1:00:00 AM,72,100,87.4,1,1,0,1,1,80.6,0,0
12/9/2017 1:10:00 AM,72,100,87.7,1,1,0,1,1,80.8,0,0
12/9/2017 1:20:00 AM,72,100,87.9,1,1,0,1,1,80.8,0,0
12/9/2017 1:30:00 AM,72,100,87.8,1,1,0,1,1,80.8,0,0
12/9/2017 1:40:00 AM,72,100,88.1,1,1,0,1,1,80.9,0,0
12/9/2017 1:50:00 AM,72,100,88.1,1,1,0,1,1,80.8,0,0
12/9/2017 2:00:00 AM,72,100,88.1,1,1,0,1,1,81,0,0
12/9/2017 2:10:00 AM,72,100,88.3,1,1,0,1,1,81,0,0
