DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/8/2017 12:00:00 AM,72,0,68.7,0,0,0,1,0,68.7,1,0
12/8/2017 12:10:00 AM,72,0,68.5,0,0,0,1,0,68.6,1,0
12/8/2017 12:20:00 AM,72,0,68.4,0,0,0,1,0,68.5,1,0
12/8/2017 12:30:00 AM,72,0,68.3,0,0,0,1,0,68.4,1,0
12/8/2017 12:40:00 AM,72,0,68.2,0,0,0,1,0,68.3,1,0
12/8/2017 12:50:00 AM,72,0,68.1,0,0,0,1,0,68.2,1,0
12/8/2017 1:00:00 AM,72,0,68,0,0,0,1,0,68.2,1,0
12/8/2017 1:10:00 AM,72,0,67.9,0,0,0,1,0,68.1,1,0
12/8/2017 1:20:00 AM,72,0,67.9,0,0,0,1,0,68,1,0
12/8/2017 1:30:00 AM,72,0,67.8,0,0,0,1,0,67.9,1,0
12/8/2017 1:40:00 AM,72,0,67.7,0,0,0,1,0,67.9,1,0
12/8/2017 1:50:00 AM,72,0,67.6,0,0,0,1,0,67.9,1,0
12/8/2017 2:00:00 AM,72,0,67.5,0,0,0,1,0,67.7,1,0
12/8/2017 2:10:00 AM,72,0,67.4,0,0,0,1,0,67.7,1,0
12/8/2017 2:20:00 AM,72,0,67.4,0,0,0,1,0,67.6,1,0
12/8/2017 2:30:00 AM,72,0,67.3,0,0,0,1,0,67.6,1,0
12/8/2017 2:40:00 AM,72,0,67.2,0,0,0,1,0,67.5,1,0
12/8/2017 2:50:00 AM,72,0,67.1,0,0,0,1,0,67.4,1,0
12/8/2017 3:00:00 AM,72,0,67.1,0,0,0,1,0,67.4,1,0
12/8/2017 3:10:00 AM,72,0,67,0,0,0,1,0,67.3,1,0
12/8/2017 3:20:00 AM,72,0,67,0,0,0,1,0,67.3,1,0
12/8/2017 3:30:00 AM,72,0,66.8,0,0,0,1,0,67.2,1,0
12/8/2017 3:40:00 AM,72,0,66.8,0,0,0,1,0,67.1,1,0
12/8/2017 3:50:00 AM,72,0,66.7,0,0,0,1,0,67.1,1,0
12/8/2017 4:00:00 AM,72,0,66.7,0,0,0,1,0,67,1,0
12/8/2017 4:10:00 AM,72,0,66.6,0,0,0,1,0,67,1,0
12/8/2017 4:20:00 AM,72,0,66.5,0,0,0,1,0,67,1,0
12/8/2017 4:30:00 AM,72,0,66.5,0,0,0,1,0,66.9,1,0
12/8/2017 4:40:00 AM,72,0,66.4,0,0,0,1,0,66.8,1,0
12/8/2017 4:50:00 AM,72,0,66.4,0,0,0,1,0,66.8,1,0
12/8/2017 5:00:00 AM,72,0,66.4,0,0,0,1,0,66.7,1,0
12/8/2017 5:10:00 AM,72,0,72.1,1,1,100,1,0,66.9,1,0
12/8/2017 5:20:00 AM,72,0,73,1,1,100,1,0,67.3,1,0
12/8/2017 5:30:00 AM,72,0,73.3,1,1,100,1,0,67.4,1,0
12/8/2017 5:40:00 AM,72,0,73.4,1,1,100,1,0,67.6,1,0
12/8/2017 5:50:00 AM,72,0,73.6,1,1,100,1,0,67.6,1,0
12/8/2017 6:00:00 AM,72,0,73.7,1,1,100,1,0,67.7,1,0
12/8/2017 6:10:00 AM,72,0,73.6,1,1,100,1,0,67.8,1,0
12/8/2017 6:20:00 AM,72,0,73.5,1,1,100,1,0,67.7,1,0
12/8/2017 6:30:00 AM,72,0,73.6,1,1,100,1,0,67.7,1,0
12/8/2017 6:40:00 AM,72,0,73.4,1,1,100,1,0,67.8,1,0
12/8/2017 6:50:00 AM,72,0,73.2,1,1,100,1,0,67.9,1,0
12/8/2017 7:00:00 AM,72,0,73.3,1,1,100,1,0,67.9,1,0
12/8/2017 7:10:00 AM,72,0,73.1,1,1,100,1,1,67.8,0,0
12/8/2017 7:20:00 AM,72,0,73,1,1,100,1,1,67.9,0,0
12/8/2017 7:30:00 AM,72,0,73,1,1,100,1,1,67.8,0,0
12/8/2017 7:40:00 AM,72,0,73.1,1,1,100,1,1,67.9,0,0
12/8/2017 7:50:00 AM,72,0,73.1,1,1,100,1,1,67.9,0,0
12/8/2017 8:00:00 AM,72,0,73.4,1,1,100,1,1,67.9,0,1
12/8/2017 8:10:00 AM,72,0,86.2,1,1,100,1,1,68,0,1
12/8/2017 8:20:00 AM,72,0,93.8,1,1,75.76563,1,1,67.9,0,1
12/8/2017 8:30:00 AM,72,0,88.4,1,1,63.80469,1,1,68,0,1
12/8/2017 8:40:00 AM,72,0,90.9,1,1,70.78125,1,1,68.2,0,1
12/8/2017 8:50:00 AM,72,0,90,1,1,65.07813,1,1,68.4,0,1
12/8/2017 9:00:00 AM,72,0,88.7,1,1,68.76563,1,1,68.6,0,1
12/8/2017 9:10:00 AM,72,0,89.1,1,1,73.73438,1,1,68.8,0,1
12/8/2017 9:20:00 AM,72,0,89.6,1,1,81.95313,1,1,69.4,0,1
12/8/2017 9:30:00 AM,72,0,90.3,1,1,82.1875,1,1,69.4,0,1
12/8/2017 9:40:00 AM,72,0,90.2,1,1,81.17188,1,1,69.6,0,1
12/8/2017 9:50:00 AM,72,0,90.5,1,1,77.42188,1,1,69.9,0,1
12/8/2017 10:00:00 AM,72,0,90.3,1,1,73.82813,1,1,70,0,1
12/8/2017 10:10:00 AM,72,0,90.8,1,1,69.45313,1,1,70.3,0,1
12/8/2017 10:20:00 AM,72,0,89.2,1,1,70.60938,1,1,70.6,0,1
12/8/2017 10:30:00 AM,72,0,89.1,1,1,64.84375,1,1,70.8,0,1
12/8/2017 10:40:00 AM,72,0,86.7,1,1,63.46094,1,1,71,0,1
12/8/2017 10:50:00 AM,72,0,82.8,1,1,57.0625,1,1,71.5,0,1
12/8/2017 11:00:00 AM,72,0,78.2,1,1,50.10938,1,1,71.8,0,1
12/8/2017 11:10:00 AM,72,0,75.8,1,1,41.57031,1,1,71.9,0,1
12/8/2017 11:20:00 AM,72,0,75.1,1,1,14.68555,1,1,71.9,0,1
12/8/2017 11:30:00 AM,72,0,74.7,1,1,0,1,1,71.7,0,1
12/8/2017 11:40:00 AM,72,0,74.5,1,1,0,1,1,71.7,0,1
12/8/2017 11:50:00 AM,72,0,74.3,1,1,0,1,1,71.6,0,1
12/8/2017 12:00:00 PM,72,0,74.3,1,1,0,1,1,71.4,0,1
12/8/2017 12:10:00 PM,72,0,74.2,1,1,0,1,1,71.4,0,1
12/8/2017 12:20:00 PM,72,0,74.2,1,1,0,1,1,71.5,0,1
12/8/2017 12:30:00 PM,72,0,74.2,1,1,0,1,1,71.5,0,1
12/8/2017 12:40:00 PM,72,0,74.1,1,1,0,1,1,71.4,0,1
12/8/2017 12:50:00 PM,72,0,74,1,1,0,1,1,71.4,0,1
12/8/2017 1:00:00 PM,72,0,74,1,1,0,1,1,71.4,0,1
12/8/2017 1:10:00 PM,72,0,73.9,1,1,0,1,1,71.4,0,1
12/8/2017 1:20:00 PM,72,0,73.9,1,1,0,1,1,71.5,0,1
12/8/2017 1:30:00 PM,72,0,73.9,1,1,0,1,1,71.5,0,1
12/8/2017 1:40:00 PM,72,0,73.9,1,1,0,1,1,71.5,0,1
12/8/2017 1:50:00 PM,72,0,73.9,1,1,0,1,1,71.5,0,1
12/8/2017 2:00:00 PM,72,0,73.9,1,1,0,1,1,71.5,0,1
12/8/2017 2:10:00 PM,72,0,73.8,1,1,0,1,1,71.6,0,1
12/8/2017 2:20:00 PM,72,0,73.8,1,1,0,1,1,71.5,0,1
12/8/2017 2:30:00 PM,72,0,73.7,1,1,0,1,1,71.4,0,1
12/8/2017 2:40:00 PM,72,0,73.6,1,1,0,1,1,71.4,0,1
12/8/2017 2:50:00 PM,72,0,73.7,1,1,0,1,1,71.5,0,1
12/8/2017 3:00:00 PM,72,0,73.7,1,1,0,1,1,71.6,0,1
12/8/2017 3:10:00 PM,72,0,73.7,1,1,0,1,1,71.6,0,1
12/8/2017 3:20:00 PM,72,0,73.7,1,1,0,1,1,71.5,0,1
12/8/2017 3:30:00 PM,72,0,73.7,1,1,0,1,1,71.4,0,1
12/8/2017 3:40:00 PM,72,0,73.5,1,1,0,1,1,71.3,0,1
