DateTimeStamp,AverageCoolingDemand,CH-1EnableDisable,CHWFLOW,CHWRTemp,CHWSTemp,CWRTemp,CWSTemp,DemandCallforCooling,EconModeOAEnableSP,EconModeOASP,OccupancyCommand,PCHWFlowSetpt,PCHWPMinSpeed,PCWP-1Speed,PCWP-2Speed,SCHWDPSetpt,SCHWPMinimumSpeed,SCHWRTemp,SCHWSTemp,SCWP-1Speed,SCWP-2Speed,SCWPDP,SummerModeSetpoint,DeltaT_CHW,DeltaT_CW,CP-202C2RadLoop.OATTEMP
12/11/2017 12:10:00 PM,8.352471,0,-0.2144089,54.5,52.3,55.6,46.2,1,40,45,1,145,20,0,0,15,20,56.6,46.1,67.29688,0,13.0982,55,-2.2,-9.4,34.9
12/11/2017 12:20:00 PM,6.811416,0,-0.2144089,54.4,53,55.6,46.6,46.6,40,45,1,145,20,0,0,15,20,55,46.6,70.35938,0,14.71047,55,-1.4,-9,35.2
12/11/2017 12:30:00 PM,6.936835,0,-0.0268631,54.4,53.4,55.7,46.3,1,40,45,1,145,20,0,0,15,20,55.3,46.2,69.82813,0,15.7551,55,-1,-9.40000000000001,35.7
12/11/2017 12:40:00 PM,7.677014,0,-0.2144089,54.5,53.7,55.7,46.2,1,40,45,1,145,20,0,0,15,20,56.2,46.2,68.875,0,15.61756,55,-0.799999999999997,-9.5,35.8
12/11/2017 12:50:00 PM,8.386578,0,-0.0268631,54.4,53.9,55.7,46.8,1,40,45,1,145,20,0,0,15,20,54.9,46.8,70.70313,0,14.77423,55,-0.5,-8.90000000000001,36.3
12/11/2017 1:00:00 PM,8.38366,0,-0.1518936,54.5,54,55.7,46.8,1,40,45,1,145,20,0,0,15,20,55.8,46.8,69.70313,0,15.53317,55,-0.5,-8.90000000000001,37
12/11/2017 1:10:00 PM,8.768756,0,-0.1518936,54.6,54.1,55.7,47.2,1,40,45,1,145,20,0,0,15,20,55.7,47.4,70.01563,0,14.61169,55,-0.5,-8.5,37.7
12/11/2017 1:20:00 PM,7.243676,0,-0.2144089,53.1,53.8,55.8,48.7,1,40,45,1,145,20,0,0,15,20,54.8,48.8,72.375,0,15.61256,55,0.699999999999996,-7.09999999999999,37.8
12/11/2017 1:30:00 PM,5.787552,0,-0.1518936,54.4,54.1,55.8,49,1,40,45,1,145,20,0,0,15,20,56.2,49.2,71.67188,0,14.77423,55,-0.299999999999997,-6.8,38
12/11/2017 1:40:00 PM,5.579287,0,-0.08937836,54.7,54.2,55.9,48.9,1,40,45,1,145,20,0,0,15,20,56.1,49.2,68.90625,0,16.56404,55,-0.5,-7,38.4
12/11/2017 1:50:00 PM,6.923045,0,-0.1518936,54.9,54.4,55.9,48.5,1,40,45,1,145,20,0,0,15,20,57.6,48.9,69.75,0,14.2466,55,-0.5,-7.4,38
12/11/2017 2:00:00 PM,6.890332,0,-0.2144089,55,54.4,55.9,48.5,1,40,45,1,145,20,0,0,15,20,57.4,48.8,70.70313,0,14.74985,55,-0.600000000000001,-7.4,37.3
12/11/2017 2:10:00 PM,6.422757,0,-0.1518936,55.2,54.5,56,47.8,1,40,45,1,145,20,0,0,15,20,56,48.2,68.60938,0,15.86387,55,-0.700000000000003,-8.2,36.8
12/11/2017 2:20:00 PM,6.947451,0,-0.2144089,55.3,54.6,56,47.7,1,40,45,1,145,20,0,0,15,20,56.8,47.9,69.14063,0,16.05579,55,-0.699999999999996,-8.3,36.6
12/11/2017 2:30:00 PM,7.04967,0,-0.2144089,55.4,54.7,56.1,47.8,1,40,45,1,145,20,0,0,15,20,56.5,48.2,70.14063,0,14.56231,55,-0.699999999999996,-8.3,36.6
12/11/2017 2:40:00 PM,6.460635,0,-0.0268631,55.5,54.7,56.1,47.5,1,40,45,1,145,20,0,0,15,20,55.7,47.9,66.51563,0,17.62368,55,-0.799999999999997,-8.6,36.3
12/11/2017 2:50:00 PM,6.6916,0,-0.08937836,55.6,54.7,56.2,47.4,1,40,45,1,145,20,0,0,15,20,56.5,47.8,66.03125,0,19.22594,55,-0.899999999999999,-8.8,36.2
12/11/2017 3:00:00 PM,7.26019,0,-0.2144089,55.7,54.7,56.2,47.7,1,40,45,1,145,20,0,0,15,20,56.2,48,69.39063,0,14.66108,55,-1,-8.5,36.4
12/11/2017 3:10:00 PM,6.993347,0,-0.08937836,55.9,54.7,56.2,47.7,1,40,45,1,145,20,0,0,15,20,55.9,48.2,67.625,0,16.33711,55,-1.2,-8.5,36.6
12/11/2017 3:20:00 PM,6.832082,0,-0.0268631,55.9,54.9,56.3,47.8,1,40,45,1,145,20,0,0,15,20,56.6,48.3,65.51563,0,19.0434,55,-1,-8.5,36.6
12/11/2017 3:30:00 PM,8.429971,0,-0.2144089,56,54.9,56.3,47.8,1,40,45,1,145,20,0,0,15,20,56,48.2,70.14063,0,14.30099,55,-1.1,-8.5,36.5
12/11/2017 3:40:00 PM,8.263435,0,-0.08937836,56.1,54.9,56.4,48.3,1,40,45,1,145,20,0,0,15,20,56.4,48.6,71.125,0,14.62607,55,-1.2,-8.1,36.5
12/11/2017 3:50:00 PM,7.266901,0,-0.1518936,56.1,54.9,56.4,48.8,1,40,45,1,145,20,0,0,15,20,56.3,49.2,69.6875,0,14.63607,55,-1.2,-7.6,36.4
12/11/2017 4:00:00 PM,8.429261,0,-0.2144089,56.2,54.9,56.5,48.2,1,40,45,1,145,20,0,0,15,20,57.1,48.7,70.25,0,14.53292,55,-1.3,-8.3,36.3
12/11/2017 4:10:00 PM,7.701313,0,-0.1518936,56.2,55,56.4,48.5,1,40,45,1,145,20,0,0,15,20,57.1,48.9,70.79688,0,14.73485,55,-1.2,-7.9,36.2
12/11/2017 4:20:00 PM,7.910899,0,-0.2144089,56.1,55,56.4,48,1,40,45,1,145,20,0,0,15,20,56.4,48.5,70.48438,0,14.76423,55,-1.1,-8.4,36.3
12/11/2017 4:30:00 PM,8.119145,0,-0.1518936,56.1,54.9,56.4,47.9,1,40,45,1,145,20,0,0,15,20,57.4,48.3,71.09375,0,13.83275,55,-1.2,-8.5,36.3
12/11/2017 4:40:00 PM,7.986251,0,-0.0268631,56.1,55,56.4,47.8,1,40,45,1,145,20,0,0,15,20,56.1,48.3,69.17188,0,15.44002,55,-1.1,-8.6,36.1
12/11/2017 4:50:00 PM,7.57982,0,-0.08937836,56.1,55,56.4,47.3,1,40,45,1,145,20,0,0,15,20,55.6,47.8,70.23438,0,14.72985,55,-1.1,-9.1,36
12/11/2017 5:00:00 PM,7.029308,0,-0.2144089,56.2,55,56.5,47.3,1,40,45,1,145,20,0,0,15,20,56.3,47.7,69.15625,0,15.72071,55,-1.2,-9.2,35.9
12/11/2017 5:10:00 PM,7.883792,0,-0.08937836,56.2,54.9,56.5,46.6,1,40,45,1,145,20,0,0,15,20,55.4,47.1,70.73438,0,14.62607,55,-1.3,-9.9,35.6
12/11/2017 5:20:00 PM,6.799464,0,-0.2144089,56.2,55.1,56.5,46.2,1,40,45,1,145,20,0,0,15,20,55.1,46.8,69.20313,0,16.11018,55,-1.1,-10.3,34.5
12/11/2017 5:30:00 PM,6.280769,0,-0.1518936,56.2,55,56.5,45.2,1,40,45,1,145,20,0,0,15,20,54.9,45.8,69.6875,0,14.60169,55,-1.2,-11.3,33.5
12/11/2017 5:40:00 PM,6.206706,0,-0.1518936,56.3,54.5,56.5,44.4,1,40,45,1,145,20,0,0,15,20,56.5,45.1,70.51563,0,14.45353,55,-1.8,-12.1,33.1
12/11/2017 5:50:00 PM,7.616776,0,-0.2144089,56.3,53.2,56.5,43.7,0,40,45,1,145,20,0,0,15,20,55.3,46.1,0,0,0.3544616,55,-3.09999999999999,-12.8,33.1
12/11/2017 6:00:00 PM,9.48895,0,-0.1518936,56.4,52.1,56.5,47.9,0,40,45,1,145,20,0,0,15,20,55.4,46.7,0,0,0.6457827,55,-4.3,-8.6,33
12/11/2017 6:10:00 PM,7.354327,0,-0.08937836,56.3,53,56.4,44.7,1,40,45,1,145,20,0,0,15,20,59.9,44.3,64.375,0,11.8704,55,-3.3,-11.7,32.9
12/11/2017 6:20:00 PM,7.513474,0,-0.2144089,56.3,52.8,56.4,44.8,0,40,45,1,145,20,0,0,15,20,56.2,47,0,0,0.3150769,55,-3.5,-11.6,32.8
12/11/2017 6:30:00 PM,9.870464,0,-0.0268631,56.4,52.1,56.4,47.4,0,40,45,1,145,20,0,0,15,20,56.1,47.6,0,0,0.1769182,55,-4.3,-9,32.9
12/11/2017 6:40:00 PM,6.265328,0,-0.1518936,56.3,53,56.4,45.5,1,40,45,1,145,20,0,0,15,20,56.7,45.5,67.09375,0,13.0982,55,-3.3,-10.9,32.9
12/11/2017 6:50:00 PM,7.900535,0,-0.2144089,56.3,52.4,56.3,44.4,0,40,45,1,145,20,0,0,15,20,55.7,47,0,0,0.3150769,55,-3.9,-11.9,32.9
12/11/2017 7:00:00 PM,10.19679,0,-0.0268631,56.4,51.9,56.3,46.1,1,40,45,1,145,20,0,0,15,20,55.7,47.2,20,0,5.708269,55,-4.5,-10.2,32.9
12/11/2017 7:10:00 PM,6.235341,0,-0.1518936,56.3,52.8,56.3,45.3,1,40,45,1,145,20,0,0,15,20,56.2,45.2,68.14063,0,13.54706,55,-3.5,-11,32.8
12/11/2017 7:20:00 PM,5.251809,0,-0.08937836,56.2,53.5,56.3,45,0,40,45,1,145,20,0,0,15,20,54.6,45.2,20,0,2.405587,55,-2.7,-11.3,32.6
12/11/2017 7:30:00 PM,9.229895,0,-0.1518936,56.3,52,56.4,45,0,40,45,1,145,20,0,0,15,20,55.3,46.5,0,0,0.2163028,55,-4.3,-11.4,32.7
12/11/2017 7:40:00 PM,7.91695,0,-0.2144089,56.3,52.4,56.3,44.1,1,40,45,1,145,20,0,0,15,20,58.1,43.9,63.59375,0,11.41716,55,-3.9,-12.2,32.6
12/11/2017 7:50:00 PM,7.643676,0,-0.2144089,56.2,52.8,56.4,44.4,0,40,45,1,145,20,0,0,15,20,54.9,46.4,0,0,0.4532357,55,-3.40000000000001,-12,32.6
12/11/2017 8:00:00 PM,9.601819,0,-0.2144089,56.3,51.8,56.3,46.9,0,40,45,1,145,20,0,0,15,20,54.9,47.1,0,0,0.1575385,55,-4.5,-9.4,32.6
12/11/2017 8:10:00 PM,7.170471,0,-0.1518936,56.2,52.5,56.3,44.5,1,40,45,1,145,20,0,0,15,20,57.1,44.4,65.5625,0,12.94504,55,-3.7,-11.8,32.6
12/11/2017 8:20:00 PM,5.290585,0,-0.0268631,56.1,53.2,56.3,45,1,40,45,1,145,20,0,0,15,20,54.4,45,69.75,0,14.56731,55,-2.9,-11.3,32.5
12/11/2017 8:30:00 PM,9.024836,0,-0.1518936,56.3,51.8,56.3,43.2,0,40,45,1,145,20,0,0,15,20,54.6,46.2,0,0,0.1575385,55,-4.5,-13.1,32.3
12/11/2017 8:40:00 PM,8.067979,0,-0.2144089,56.3,52,56.3,43,1,40,45,1,145,20,0,0,15,20,58.4,42.9,58.30469,0,9.780513,55,-4.3,-13.3,32.3
12/11/2017 8:50:00 PM,5.413709,0,-0.2144089,56.1,52.9,56.3,45,1,40,45,1,145,20,0,0,15,20,54.4,45.1,69.39063,0,14.47353,55,-3.2,-11.3,32.2
12/11/2017 9:00:00 PM,9.097071,0,-0.2144089,56.2,51.5,56.3,42.8,0,40,45,1,145,20,0,0,15,20,54.5,46.2,0,0,0.5520098,55,-4.7,-13.5,32.1
12/11/2017 9:10:00 PM,1.445593,0,-0.1518936,56.3,51.3,56.3,46.9,0,40,45,1,145,20,0,0,15,20,54.7,46.6,0,0,0.2563126,55,-5,-9.4,32
12/11/2017 9:20:00 PM,1.955431,0,-0.2144089,56.3,51.5,56.2,46.6,0,40,45,1,145,20,0,0,15,20,54.8,46.9,0,0,0.2956972,55,-4.8,-9.6,32
12/11/2017 9:30:00 PM,2.418819,0,-0.2144089,56.3,51.6,56.2,46.4,0,40,45,1,145,20,0,0,15,20,54.9,47.1,0,0,0.1969231,55,-4.7,-9.8,31.9
12/11/2017 9:40:00 PM,2.756247,0,-0.2144089,56.3,51.8,56.1,46.6,0,40,45,1,145,20,0,0,15,20,55,47.4,0,0,0.3250794,55,-4.5,-9.5,31.9
12/11/2017 9:50:00 PM,3.284644,0,-0.2144089,56.3,51.8,56.1,46.8,0,40,45,1,145,20,0,0,15,20,55,47.4,0,0,0.1969231,55,-4.5,-9.3,31.8
12/11/2017 10:00:00 PM,3.911433,0,-0.2144089,56.3,52,56.1,47,0,40,45,1,145,20,0,0,15,20,55.1,47.7,0,0,0.2313065,55,-4.3,-9.1,31.8
12/11/2017 10:10:00 PM,4.166667,0,-0.2144089,56.3,52.1,56.1,47.2,0,40,45,1,145,20,0,0,15,20,55.1,47.9,0,0,0.2163028,55,-4.2,-8.9,31.7
12/11/2017 10:20:00 PM,4.166667,0,-0.08937836,56.3,52.2,56,47.4,0,40,45,1,145,20,0,0,15,20,55.2,48.1,0,0,1.897963,55,-4.09999999999999,-8.6,31.6
12/11/2017 10:30:00 PM,4.166667,0,-0.2144089,56.3,52.3,56,47.5,0,40,45,1,145,20,0,0,15,20,55.2,48.3,0,0,0.2119267,55,-4,-8.5,31.3
12/11/2017 10:40:00 PM,4.166667,0,-0.2144089,56.3,52.4,56,47.7,0,40,45,1,145,20,0,0,15,20,55.3,48.5,0,0,0.3250794,55,-3.9,-8.3,31.1
12/11/2017 10:50:00 PM,4.166667,0,-0.2144089,56.3,52.5,56,47.9,0,40,45,1,145,20,0,0,15,20,55.3,48.6,0,0,0.3150769,55,-3.8,-8.1,31
12/11/2017 11:00:00 PM,4.166667,0,-0.2144089,56.3,52.5,56,48.1,0,40,45,1,145,20,0,0,15,20,55.3,48.8,0,0,0.1969231,55,-3.8,-7.9,31
12/11/2017 11:10:00 PM,4.166667,0,-0.2144089,56.3,52.7,55.9,48.2,0,40,45,1,145,20,0,0,15,20,55.3,48.9,0,0,0.1969231,55,-3.59999999999999,-7.7,31
12/11/2017 11:20:00 PM,4.166667,0,-0.2144089,56.3,52.7,55.9,48.3,0,40,45,1,145,20,0,0,15,20,55.3,49.1,0,0,0.2263052,55,-3.59999999999999,-7.6,30.9
12/11/2017 11:30:00 PM,4.166667,0,-0.2144089,56.3,52.7,56,48.4,0,40,45,1,145,20,0,0,15,20,55.4,49.2,0,0,0.2163028,55,-3.59999999999999,-7.6,30.9
12/11/2017 11:40:00 PM,4.166667,0,-0.2144089,56.3,52.9,55.9,48.6,0,40,45,1,145,20,0,0,15,20,55.5,49.5,0,0,0.2069255,55,-3.4,-7.3,31
12/11/2017 11:50:00 PM,4.166667,0,-0.2144089,56.3,52.9,55.9,48.6,0,40,45,1,145,20,0,0,15,20,55.4,49.6,0,0,0.2163028,55,-3.4,-7.3,30.9
12/12/2017 12:00:00 AM,4.166667,0,-0.1518936,56.3,53,56,48.7,0,40,45,1,145,20,0,0,15,20,55.5,49.8,0,0,3.401455,55,-3.3,-7.3,30.9
12/12/2017 12:10:00 AM,4.166667,0,-0.1518936,56.3,53.1,56,48.8,0,40,45,1,145,20,0,0,15,20,55.6,49.9,0,0,0.6157753,55,-3.2,-7.2,30.9
12/12/2017 12:20:00 AM,4.166667,0,-0.2144089,56.3,53.1,56,48.9,0,40,45,1,145,20,0,0,15,20,55.4,50,0,0,0.2163028,55,-3.2,-7.1,30.9
12/12/2017 12:30:00 AM,4.166667,0,-0.2144089,56.3,53.2,56,49,0,40,45,1,145,20,0,0,15,20,55.6,50.1,0,0,0.2163028,55,-3.09999999999999,-7,30.8
12/12/2017 12:40:00 AM,4.166667,0,-0.2144089,56.2,53.3,55.9,49,0,40,45,1,145,20,0,0,15,20,55.6,50.3,0,0,0.2463101,55,-2.90000000000001,-6.9,29.5
12/12/2017 12:50:00 AM,4.166667,0,-0.1518936,56.2,53.3,55.9,49.1,0,40,45,1,145,20,0,0,15,20,55.7,50.4,0,0,0.1969231,55,-2.90000000000001,-6.8,28.4
12/12/2017 1:00:00 AM,4.166667,0,-0.2144089,56.2,53.4,56,49.2,0,40,45,1,145,20,0,0,15,20,55.8,50.6,0,0,1.862955,55,-2.8,-6.8,27.6
12/12/2017 1:10:00 AM,4.082919,0,-0.1518936,56.3,53.5,56.1,49.4,0,40,45,1,145,20,0,0,15,20,55.9,50.7,0,0,0.2313065,55,-2.8,-6.7,26.6
12/12/2017 1:20:00 AM,4.166667,0,-0.2144089,56.3,53.5,56.1,49.5,0,40,45,1,145,20,0,0,15,20,55.9,50.9,0,0,0.3050745,55,-2.8,-6.6,25.9
12/12/2017 1:30:00 AM,4.038331,0,-0.08937836,56.2,53.6,56.1,49.5,0,40,45,1,145,20,0,0,15,20,56,51.1,0,0,4.4017,55,-2.6,-6.6,25.6
12/12/2017 1:40:00 AM,4.166667,0,-0.2144089,56.2,53.7,56.1,49.5,0,40,45,1,145,20,0,0,15,20,56,51.2,0,0,3.455219,55,-2.5,-6.6,25.3
12/12/2017 1:50:00 AM,3.910422,0,-0.2144089,56.3,53.7,56.1,49.6,0,40,45,1,145,20,0,0,15,20,56.1,51.3,0,0,0.2956972,55,-2.59999999999999,-6.5,24.9
12/12/2017 2:00:00 AM,3.891904,0,-0.2144089,56.2,53.8,56.1,49.7,0,40,45,1,145,20,0,0,15,20,56.1,51.4,0,0,0.2956972,55,-2.40000000000001,-6.4,24.9
12/12/2017 2:10:00 AM,3.835381,0,-0.2144089,56.2,53.8,56.1,49.7,0,40,45,1,145,20,0,0,15,20,56.1,51.6,0,0,4.254163,55,-2.40000000000001,-6.4,24.7
12/12/2017 2:20:00 AM,3.676293,0,-0.2144089,56.2,54,56.1,49.8,0,40,45,1,145,20,0,0,15,20,56.2,51.7,0,0,0.4876191,55,-2.2,-6.3,24.4
12/12/2017 2:30:00 AM,3.572824,0,-0.2144089,56.2,54,56.2,49.9,0,40,45,1,145,20,0,0,15,20,56.2,51.8,0,0,0.2956972,55,-2.2,-6.3,24.1
12/12/2017 2:40:00 AM,3.456852,0,-0.08937836,56.2,54.1,56.2,49.9,0,40,45,1,145,20,0,0,15,20,56.3,52,0,0,0.2563126,55,-2.1,-6.3,23.8
12/12/2017 2:50:00 AM,3.356092,0,-0.2144089,56.1,54.2,56.2,50,0,40,45,1,145,20,0,0,15,20,56.3,52.1,0,0,4.604249,55,-1.9,-6.2,23.6
12/12/2017 3:00:00 AM,3.126359,0,-0.2144089,56.2,54.2,56.2,50,0,40,45,1,145,20,0,0,15,20,56.3,52.2,0,0,0.2363077,55,-2,-6.2,23.2
12/12/2017 3:10:00 AM,2.970626,0,-0.08937836,56.1,54.3,56.2,50,0,40,45,1,145,20,0,0,15,20,56.3,52.3,0,0,0.2463101,55,-1.8,-6.2,23.1
12/12/2017 3:20:00 AM,2.770921,0,-0.2144089,56.2,54.3,56.2,50.1,0,40,45,1,145,20,0,0,15,20,56.4,52.4,0,0,0.2019243,55,-1.90000000000001,-6.1,23.2
12/12/2017 3:30:00 AM,2.306154,0,-0.08937836,56.1,54.4,56.2,50.1,0,40,45,1,145,20,0,0,15,20,56.4,52.5,0,0,0.221304,55,-1.7,-6.1,23.3
12/12/2017 3:40:00 AM,2.050901,0,-0.0268631,56.1,54.4,56.2,50.2,0,40,45,1,145,20,0,0,15,20,56.4,52.6,0,0,0.2163028,55,-1.7,-6,22.7
12/12/2017 3:50:00 AM,1.680986,0,-0.2144089,56.1,54.5,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.5,52.7,0,0,1.656029,55,-1.6,-6,22.2
12/12/2017 4:00:00 AM,1.480573,0,-0.2144089,56.2,54.6,56.2,50.3,0,40,45,1,145,20,0,0,15,20,56.5,52.8,0,0,0.1969231,55,-1.6,-5.90000000000001,21.8
12/12/2017 4:10:00 AM,1.278981,0,-0.1518936,56.1,54.7,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.6,53,0,0,0.1969231,55,-1.4,-6,21.4
12/12/2017 4:20:00 AM,0.8027503,0,-0.2144089,56.1,54.8,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.6,53.1,0,0,0.2163028,55,-1.3,-6,21
12/12/2017 4:30:00 AM,0.3031858,0,-0.2144089,56.1,54.8,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.6,53.1,0,0,0.1969231,55,-1.3,-6,21
12/12/2017 4:40:00 AM,0,0,-0.2144089,56,54.9,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.6,53.2,0,0,0.2163028,55,-1.1,-6,20.8
12/12/2017 4:50:00 AM,0,0,-0.2144089,56.1,54.9,56.3,50.3,0,40,45,1,145,20,0,0,15,20,56.7,53.3,0,0,0.1969231,55,-1.2,-6,20.7
12/12/2017 5:00:00 AM,0,0,-0.2144089,56,55.1,56.4,50.4,0,40,45,1,145,20,0,0,15,20,56.7,53.5,0,0,1.35033,55,-0.899999999999999,-6,20.7
12/12/2017 5:10:00 AM,0,0,-0.2144089,56,55.1,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.7,53.5,0,0,0.2163028,55,-0.899999999999999,-5.9,20.8
12/12/2017 5:20:00 AM,0,0,-0.1518936,56,55.2,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.7,53.6,0,0,0.1969231,55,-0.799999999999997,-5.9,20.7
12/12/2017 5:30:00 AM,0,0,-0.2144089,55.9,55.2,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.8,53.7,0,0,0.1969231,55,-0.699999999999996,-5.9,20.5
12/12/2017 5:40:00 AM,0,0,-0.2144089,55.9,55.3,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.8,53.8,0,0,0.2263052,55,-0.600000000000001,-5.9,20.3
12/12/2017 5:50:00 AM,0,0,-0.2144089,55.9,55.4,56.4,50.4,0,40,45,1,145,20,0,0,15,20,56.8,53.8,0,0,1.449104,55,-0.5,-6,20.1
12/12/2017 6:00:00 AM,0,0,-0.2144089,55.9,55.4,56.4,50.4,0,40,45,1,145,20,0,0,15,20,56.8,54,0,0,0.2019243,55,-0.5,-6,19.8
12/12/2017 6:10:00 AM,0,0,-0.2144089,55.9,55.5,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.9,54,0,0,0.2119267,55,-0.399999999999999,-5.9,19.3
12/12/2017 6:20:00 AM,0,0,-0.2144089,55.9,55.5,56.3,50.4,0,40,45,1,145,20,0,0,15,20,56.9,54.1,0,0,0.1969231,55,-0.399999999999999,-5.9,19.2
12/12/2017 6:30:00 AM,0,0,-0.2144089,55.9,55.6,56.4,50.4,0,40,45,1,145,20,0,0,15,20,57,54.2,0,0,3.99285,55,-0.299999999999997,-6,19
12/12/2017 6:40:00 AM,0,0,-0.1518936,55.8,55.6,56.4,50.4,0,40,45,1,145,20,0,0,15,20,57,54.2,0,0,0.1969231,55,-0.199999999999996,-6,18.7
12/12/2017 6:50:00 AM,0,0,-0.08937836,55.8,55.7,56.4,50.4,0,40,45,1,145,20,0,0,15,20,57,54.3,0,0,0.1969231,55,-0.0999999999999943,-6,18.4
12/12/2017 7:00:00 AM,0,0,-0.2144089,55.8,55.7,56.4,50.3,0,40,45,1,145,20,0,0,15,20,57,54.4,0,0,0.1969231,55,-0.0999999999999943,-6.1,18.1
12/12/2017 7:10:00 AM,3.389918,0,-0.2144089,55.7,55.7,56.4,50.3,0,40,45,1,145,20,0,0,15,20,57,54.5,0,0,0.2313065,55,0,-6.1,17.9
12/12/2017 7:20:00 AM,4.166667,0,-0.1518936,55.7,55.9,56.4,50.3,0,40,45,1,145,20,0,0,15,20,57,54.5,0,0,0.2119267,55,0.199999999999996,-6.1,17.8
12/12/2017 7:30:00 AM,4.166667,0,-0.2144089,55.7,55.9,56.5,50.3,0,40,45,1,145,20,0,0,15,20,57,54.7,0,0,0.1969231,55,0.199999999999996,-6.2,17.9
12/12/2017 7:40:00 AM,4.166667,0,-0.2144089,55.7,55.9,56.4,50.3,0,40,45,1,145,20,0,0,15,20,57.1,54.8,0,0,0.2463101,55,0.199999999999996,-6.1,17.8
12/12/2017 7:50:00 AM,4.166667,0,-0.2144089,55.7,56,56.4,50.2,0,40,45,1,145,20,0,0,15,20,57.1,54.7,0,0,0.1969231,55,0.299999999999997,-6.2,17.8
12/12/2017 8:00:00 AM,4.166667,0,-0.08937836,55.6,56,56.4,50.1,0,40,45,1,145,20,0,0,15,20,57.1,54.8,0,0,0.2413089,55,0.399999999999999,-6.3,17.9
12/12/2017 8:10:00 AM,8.333333,0,-0.2144089,55.7,56.1,56.5,50.2,0,40,45,1,145,20,0,0,15,20,57.1,54.9,0,0,0.2163028,55,0.399999999999999,-6.3,18.3
12/12/2017 8:20:00 AM,8.592556,0,-0.2144089,55.7,56.1,56.7,50.1,0,40,45,1,145,20,0,0,15,20,57.2,55.1,0,0,4.821177,55,0.399999999999999,-6.6,18.4
12/12/2017 8:30:00 AM,8.886698,0,-0.2144089,55.7,56.2,56.6,50.1,0,40,45,1,145,20,0,0,15,20,57.3,55.2,0,0,4.816176,55,0.5,-6.5,18.8
12/12/2017 8:40:00 AM,9.368988,0,-0.2144089,55.7,56.3,56.7,50.1,0,40,45,1,145,20,0,0,15,20,57.4,55.3,0,0,0.1769182,55,0.599999999999994,-6.6,18.8
12/12/2017 8:50:00 AM,9.667357,0,-0.1518936,55.8,56.4,56.7,50.1,0,40,45,1,145,20,0,0,15,20,57.4,55.3,0,0,0.1969231,55,0.600000000000001,-6.6,19.1
12/12/2017 9:00:00 AM,9.905092,0,-0.2144089,55.7,54.6,56.7,35.2,1,40,45,1,145,20,0,0,15,20,70.9,34.9,60.51563,0,9.011575,55,-1.1,-21.5,19.1
12/12/2017 9:10:00 AM,6.668242,0,-0.0268631,55.7,52.3,56.6,44.4,1,40,45,1,145,20,0,0,15,20,50.8,44.7,70.125,0,14.59169,55,-3.40000000000001,-12.2,19.3
12/12/2017 9:20:00 AM,6.292871,0,-0.2144089,55.6,52.5,56.7,44.7,1,40,45,1,145,20,0,0,15,20,54,45.3,70.8125,0,14.91739,55,-3.1,-12,19.5
12/12/2017 9:30:00 AM,6.341093,0,-0.1518936,55.6,52.6,56.7,44.3,1,40,45,1,145,20,0,0,15,20,55.4,45.2,70.45313,0,14.20222,55,-3,-12.4,19.7
12/12/2017 9:40:00 AM,5.806108,0,-0.2144089,55.5,52.7,56.7,44.2,1,40,45,1,145,20,0,0,15,20,58.2,45,69.51563,0,14.47353,55,-2.8,-12.5,19.7
12/12/2017 9:50:00 AM,6.716706,0,-0.2144089,55.5,52.4,56.7,43.5,1,40,45,1,145,20,0,0,15,20,56.5,44.4,70,0,14.47353,55,-3.1,-13.2,19.8
12/12/2017 10:00:00 AM,6.870083,0,-0.2144089,55.5,52.6,56.7,44.6,1,40,45,1,145,20,0,0,15,20,55.7,45.4,69.9375,0,14.64107,55,-2.9,-12.1,20.3
12/12/2017 10:10:00 AM,5.837423,0,-0.08937836,55.6,52.5,56.7,44.2,1,40,45,1,145,20,0,0,15,20,56.6,45.1,69.6875,0,14.47353,55,-3.1,-12.5,20.5
12/12/2017 10:20:00 AM,6.434637,0,-0.2144089,55.5,52.4,56.7,44.4,1,40,45,1,145,20,0,0,15,20,57.7,45.2,69.04688,0,14.03468,55,-3.1,-12.3,20.2
12/12/2017 10:30:00 AM,6.700474,0,-0.08937836,55.5,52.7,56.7,44.7,1,40,45,1,145,20,0,0,15,20,55.8,45.4,70.29688,0,14.70547,55,-2.8,-12,20.6
12/12/2017 10:40:00 AM,5.335483,0,-0.2144089,55.5,52.8,56.6,43.8,0,40,45,1,145,20,0,0,15,20,54.3,44.9,0,0,0.4332308,55,-2.7,-12.8,20.8
12/12/2017 10:50:00 AM,7.949427,0,-0.1518936,55.7,51.2,56.6,45.8,0,40,45,1,145,20,0,0,15,20,54.9,45.6,0,0,0.2069255,55,-4.5,-10.8,21.1
