DateTimeStamp,Airflow,DamperClose,DamperOpen,DAT,HeatingValveClose,HeatingValveOpen,OccupiedCoolingSetpt,OccupiedHeatingSetpt,OccupiedSP,ReverseValve,SpaceTemp,VAVOccupancy,CP-202AHU1.0-100-100SFSpd,CP-202AHU1.RTU-4DAT,occ,AV11,AV20,AV43,OutsideAirTemp_toMicroset
12/8/2017 12:00:00 AM,220,0,0,66.2,1,0,73,71,72,1,65.8,0,0,61.4,1,18,0.2588235,14,19
12/8/2017 12:10:00 AM,222,0,0,66,1,0,73,71,72,1,65.6,0,0,61.4,1,18,0.2611765,14,19
12/8/2017 12:20:00 AM,217,0,0,65.9,1,0,73,71,72,1,65.4,0,0,61.1,1,18,0.2552941,14,19
12/8/2017 12:30:00 AM,222,0,0,65.7,1,0,73,71,72,1,65.4,0,0,61.1,1,18,0.2611765,14,19
12/8/2017 12:40:00 AM,216,0,0,65.6,1,0,73,71,72,1,65.1,0,0,60.9,1,18,0.2541176,14,19
12/8/2017 12:50:00 AM,219,0,0,65.5,1,0,73,71,72,1,66,0,0,60.6,1,18,0.2576471,14,19
12/8/2017 1:00:00 AM,219,0,0,65.3,1,0,73,71,72,1,66,0,0,60.4,1,18,0.2576471,14,19
12/8/2017 1:10:00 AM,219,0,0,65.2,1,0,73,71,72,1,64.9,0,0,60.4,1,18,0.2576471,14,19
12/8/2017 1:20:00 AM,216,0,0,65.1,1,0,73,71,72,1,65.4,0,0,60.2,1,18,0.2541176,14,19
12/8/2017 1:30:00 AM,220,0,0,65,1,0,73,71,72,1,65,0,0,60.1,1,18,0.2588235,14,19
12/8/2017 1:40:00 AM,219,0,0,64.9,1,0,73,71,72,1,65.3,0,0,59.9,1,18,0.2588235,14,19
12/8/2017 1:50:00 AM,216,0,0,64.7,1,0,73,71,72,1,65.3,0,0,59.8,1,18,0.2541176,14,19
12/8/2017 2:00:00 AM,219,0,0,64.5,1,0,73,71,72,1,65.4,0,0,59.7,1,18,0.2576471,14,19
12/8/2017 2:10:00 AM,214,0,0,64.5,1,0,73,71,72,1,65.7,0,0,59.5,1,18,0.2517647,14,19
12/8/2017 2:20:00 AM,216,0,0,64.4,1,0,73,71,72,1,65.2,0,0,59.4,1,18,0.2541176,14,19
12/8/2017 2:30:00 AM,216,0,0,64.3,1,0,73,71,72,1,65.5,0,0,59.3,1,18,0.2541176,14,19
12/8/2017 2:40:00 AM,217,0,0,64.2,1,0,73,71,72,1,64.7,0,0,59.5,1,18,0.2552941,14,19
12/8/2017 2:50:00 AM,217,0,0,65.1,1,0,73,71,72,1,65.2,0,0,60.9,1,18,0.2552941,14,19
12/8/2017 3:00:00 AM,219,0,0,66.7,1,0,73,71,72,1,65.7,0,0,62.1,1,18,0.2576471,14,19
12/8/2017 3:10:00 AM,222,0,0,67,1,0,73,71,72,1,65.1,0,0,62.3,1,18,0.2611765,14,19
12/8/2017 3:20:00 AM,219,0,0,66.9,1,0,73,71,72,1,64.7,0,0,62.2,1,18,0.2576471,14,19
12/8/2017 3:30:00 AM,220,0,0,66.7,1,0,73,71,72,1,65,0,0,61.8,1,18,0.2588235,14,19
12/8/2017 3:40:00 AM,220,0,0,66.4,1,0,73,71,72,1,64.7,0,0,61.4,1,18,0.2588235,14,19
12/8/2017 3:50:00 AM,217,0,0,66.1,1,0,73,71,72,1,65.1,0,0,61.1,1,18,0.2541176,14,20
12/8/2017 4:00:00 AM,222,0,0,65.9,1,0,73,71,72,1,64.9,0,0,60.8,1,18,0.2611765,14,20
