DateTimeStamp,Chicago_Weather_OHare.TempF,0-10VDC0-100CT-1SpeedCmd,0-10VDC0-100CWP-1SpeedCmd,0-10VDC0-100CWP-2SpeedCmd,CH1CWIsoVlvSSONBYP,CH1CWIsoVlvStsONBYP,CT-1CWRTemp,CT-1CWSTemp,CT-1SS,CWFlow4-20MA0-300Flow,CWFlowSetpt,CWIsoVlvSSONBYP,CWP-1SS,CWP-2SS,CWP-2Status,CWPMinSpeedSetpt,CWPSpeedCommand,EconomizerMode,SummerTowerCWSetpt,SummerTowerPIOutput,SumWinONSUM,TowerFanSpeedCommand,WinterTowerCWSetpt,WinterTowerPIOuput
12/9/2017 8:50:00 PM,24.08,95.5,0,0,1,1,44.7,48.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,96
12/9/2017 9:00:00 PM,24.08,96,0,0,1,1,44.8,48.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,96,45,96
12/9/2017 9:10:00 PM,24.08,96.48438,0,0,1,1,44.8,48.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/9/2017 9:20:00 PM,23,97.5,0,0,1,1,45,48.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/9/2017 9:30:00 PM,23,98,0,0,1,1,45,48.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,98.00001,45,98.00001
12/9/2017 9:40:00 PM,23,98.5,0,0,1,1,44.9,48.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,98.5,45,98.5
12/9/2017 9:50:00 PM,23,99.5,0,0,1,1,45,48.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,98.99999,45,98.99999
12/9/2017 10:00:00 PM,23,100,0,0,1,1,44.9,49,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,99.50001,45,100
12/9/2017 10:10:00 PM,23,100,0,0,1,1,45,49.1,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 10:20:00 PM,23,100,0,0,1,1,44.9,49.2,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 10:30:00 PM,21.02,100,0,0,1,1,44.9,49.4,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 10:40:00 PM,21.02,100,0,0,1,1,45,49.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 10:50:00 PM,21.02,100,0,0,1,1,44.9,49.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:00:00 PM,21.02,100,0,0,1,1,44.9,49.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:10:00 PM,21.02,100,0,0,1,1,44.9,49.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:20:00 PM,21.02,100,0,0,1,1,44.9,49.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:30:00 PM,21.02,100,0,0,1,1,44.8,50,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:40:00 PM,21.02,100,0,0,1,1,44.8,50.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/9/2017 11:50:00 PM,21.02,100,0,0,1,1,44.7,50.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:00:00 AM,21.02,100,0,0,1,1,44.7,50.4,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:10:00 AM,21.02,100,0,0,1,1,44.7,50.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:20:00 AM,21.02,100,0,0,1,1,44.6,50.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:30:00 AM,21.02,100,0,0,1,1,44.6,50.6,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:40:00 AM,21.02,100,0,0,1,1,44.5,50.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:50:00 AM,19.94,100,0,0,1,1,44.4,50.9,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:00:00 AM,19.94,100,0,0,1,1,44.4,51,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:10:00 AM,19.94,100,0,0,1,1,44.4,51.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:20:00 AM,19.94,100,0,0,1,1,44.2,51.2,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:30:00 AM,19.94,100,0,0,1,1,44,51.3,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:40:00 AM,19.94,100,0,0,1,1,44,51.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:50:00 AM,19.94,100,0,0,1,1,43.9,51.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:00:00 AM,19.94,100,0,0,1,1,43.8,51.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:10:00 AM,19.94,100,0,0,1,1,43.8,51.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:20:00 AM,19.94,100,0,0,1,1,43.6,51.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:30:00 AM,21.02,100,0,0,1,1,43.4,51.9,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:40:00 AM,21.02,100,0,0,1,1,43.3,52,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 2:50:00 AM,21.02,100,0,0,1,1,43.1,52.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:00:00 AM,21.02,100,0,0,1,1,43.1,52.2,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:10:00 AM,21.02,100,0,0,1,1,42.9,52.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:20:00 AM,21.02,100,0,0,1,1,42.8,52.4,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:30:00 AM,21.02,100,0,0,1,1,42.6,52.5,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:40:00 AM,21.02,100,0,0,1,1,42.5,52.5,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 3:50:00 AM,21.02,100,0,0,1,1,42.5,52.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:00:00 AM,21.02,100,0,0,1,1,42.3,52.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:10:00 AM,21.02,100,0,0,1,1,42.1,52.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:20:00 AM,21.02,100,0,0,1,1,42,52.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:30:00 AM,21.02,100,0,0,1,1,41.8,52.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:40:00 AM,21.02,100,0,0,1,1,41.7,53,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 4:50:00 AM,21.92,100,0,0,1,1,41.7,53.1,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:00:00 AM,21.92,100,0,0,1,1,41.5,53.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:10:00 AM,21.92,100,0,0,1,1,41.4,53.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:20:00 AM,21.92,100,0,0,1,1,41.3,53.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:30:00 AM,23,100,0,0,1,1,41.1,53.2,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:40:00 AM,23,100,0,0,1,1,41,53.3,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 5:50:00 AM,23,100,0,0,1,1,40.8,53.3,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:00:00 AM,23,100,0,0,1,1,40.7,53.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:10:00 AM,23,100,0,0,1,1,40.6,53.4,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:20:00 AM,23,100,0,0,1,1,40.5,53.5,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:30:00 AM,23,100,0,0,1,1,40.4,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:40:00 AM,24.08,100,0,0,1,1,40.3,53.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 6:50:00 AM,24.08,100,0,0,1,1,40.3,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:00:00 AM,24.08,100,0,0,1,1,40.1,53.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:10:00 AM,24.08,100,0,0,1,1,40.1,53.7,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:20:00 AM,24.08,100,0,0,1,1,39.9,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:30:00 AM,24.08,100,0,0,1,1,39.9,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:40:00 AM,24.08,100,0,0,1,1,39.8,53.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 7:50:00 AM,24.08,100,0,0,1,1,39.7,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:00:00 AM,24.08,100,0,0,1,1,39.6,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:10:00 AM,24.08,100,0,0,1,1,39.6,53.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:20:00 AM,24.98,100,0,0,1,1,39.5,53.8,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:30:00 AM,24.98,100,0,0,1,1,39.4,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:40:00 AM,24.98,100,0,0,1,1,39.3,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 8:50:00 AM,24.98,100,0,0,1,1,39.3,53.8,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:00:00 AM,24.98,100,0,0,1,1,39.3,53.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:10:00 AM,24.98,100,0,0,1,1,39.1,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:20:00 AM,24.98,100,0,0,1,1,39.2,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:30:00 AM,26.96,100,0,0,1,1,39.1,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:40:00 AM,26.96,100,0,0,1,1,39,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 9:50:00 AM,26.96,100,0,0,1,1,39,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:00:00 AM,26.96,100,0,0,1,1,39,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:10:00 AM,26.96,100,0,0,1,1,39,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:20:00 AM,26.96,100,0,0,1,1,39,53.7,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:30:00 AM,26.96,100,0,0,1,1,39,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:40:00 AM,28.94,100,0,0,1,1,39,53.7,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 10:50:00 AM,28.94,100,0,0,1,1,39.1,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:00:00 AM,28.94,100,0,0,1,1,39.1,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:10:00 AM,28.94,100,0,0,1,1,39.2,53.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:20:00 AM,28.94,100,0,0,1,1,39.2,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:30:00 AM,28.94,100,0,0,1,1,39.4,53.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:40:00 AM,28.94,100,0,0,1,1,39.3,53.7,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 11:50:00 AM,30.92,100,0,0,1,1,39.4,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:00:00 PM,30.92,100,0,0,1,1,39.6,53.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:10:00 PM,30.92,100,0,0,1,1,39.8,53.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:20:00 PM,30.92,100,0,0,1,1,39.9,53.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:30:00 PM,32,100,0,0,1,1,40,53.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:40:00 PM,32,100,0,0,1,1,40.1,53.7,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 12:50:00 PM,32,100,0,0,1,1,40.3,53.6,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:00:00 PM,33.98,100,100,0,1,1,47.1,50,1,162.7377,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/10/2017 1:10:00 PM,33.98,91,100,0,1,1,45.6,47.1,1,160.6747,197,1,1,0,0,30,100,1,70,0,0,91,45,91
12/10/2017 1:20:00 PM,33.98,85.5,100,0,1,1,44.7,46,1,157.8733,197,1,1,0,0,30,100,1,70,0,0,85,45,85
12/10/2017 1:30:00 PM,33.98,83.5,100,0,1,1,44.3,45.6,1,156.9473,197,1,1,0,0,30,100,1,70,0,0,83.00001,45,83.00001
12/10/2017 1:40:00 PM,33.98,81,100,0,1,1,43.9,45.2,1,160.3114,197,1,1,0,0,30,100,1,70,0,0,81,45,81
12/10/2017 1:50:00 PM,33.98,75.79688,100,0,1,1,43.4,44.7,1,160.7685,197,1,1,0,0,30,100,1,70,0,0,75.83042,45,75.84042
12/10/2017 2:00:00 PM,33.98,52.3125,100,0,1,1,42.1,42.8,0,159.4674,197,1,1,0,0,30,100,1,70,0,0,51.97107,45,52.47107
12/10/2017 2:10:00 PM,33.98,56.53906,0,0,1,1,42.5,48.2,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,56.32778,45,56.32778
12/10/2017 2:20:00 PM,33.98,96,0,0,1,1,42.9,48.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,96
12/10/2017 2:30:00 PM,33.98,93,0,0,1,1,43.1,47.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,93.5,45,93.5
12/10/2017 2:40:00 PM,33.98,92,0,0,1,1,43.2,47.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,92.00001,45,92.00001
12/10/2017 2:50:00 PM,33.08,92,0,0,1,1,43.4,47.4,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,92.00001,45,92.00001
12/10/2017 3:00:00 PM,33.08,92,0,0,1,1,43.5,47.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,92.00001,45,92.5
12/10/2017 3:10:00 PM,33.08,93,0,0,1,1,43.6,47.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,92.5,45,92.5
12/10/2017 3:20:00 PM,32,93.5,0,0,1,1,43.8,47.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,93.5,45,93.5
12/10/2017 3:30:00 PM,32,93.98438,0,0,1,1,43.9,47.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,93.99999,45,93.99999
12/10/2017 3:40:00 PM,32,94.5,0,0,1,1,44.1,47.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,94.50001,45,94.50001
12/10/2017 3:50:00 PM,32,95.5,0,0,1,1,44.1,48.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,95.50001
12/10/2017 4:00:00 PM,32,96,0,0,1,1,44.3,48.2,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,96,45,96
12/10/2017 4:10:00 PM,32,96.48438,0,0,1,1,44.5,48.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,96.49999,45,97.00001
12/10/2017 4:20:00 PM,32,97.5,0,0,1,1,44.5,48.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.5,45,97.5
12/10/2017 4:30:00 PM,30.92,51.92969,100,0,1,1,45.3,46.3,1,158.9985,197,1,1,0,0,30,100,1,70,0,0,51.89011,45,51.89011
12/10/2017 4:40:00 PM,30.92,60.98438,100,0,1,1,44.4,45.6,1,160.7685,197,1,1,0,0,30,100,1,70,0,0,61.45341,45,61.43341
12/10/2017 4:50:00 PM,30.92,60.38281,100,0,1,1,43.6,44.9,1,160.2176,197,1,1,0,0,30,100,1,70,0,0,60.39666,45,60.39666
12/10/2017 5:00:00 PM,30.92,19.31641,100,0,1,1,41.9,42.3,0,157.5099,197,1,1,0,0,30,100,1,70,0,0,19.50021,45,19.50021
12/10/2017 5:10:00 PM,30.92,77.65625,0,0,1,1,42.9,48.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,78.0398,45,77.41648
12/10/2017 5:20:00 PM,30.92,95.5,0,0,1,1,43.1,48.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,95,45,95.50001
12/10/2017 5:30:00 PM,30.92,93.5,0,0,1,1,43.3,47.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,93.5,45,93.5
12/10/2017 5:40:00 PM,30.92,93,0,0,1,1,43.5,47.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,92.5,45,93.00001
12/10/2017 5:50:00 PM,30.92,92.5,0,0,1,1,43.5,47.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,93.00001,45,92.5
12/10/2017 6:00:00 PM,30.92,93,0,0,1,1,43.7,47.7,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,93.5,45,93.5
12/10/2017 6:10:00 PM,30.92,93.98438,0,0,1,1,43.9,47.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,93.5,45,93.99999
12/10/2017 6:20:00 PM,30.92,94.5,0,0,1,1,43.9,47.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,94.50001,45,94.50001
12/10/2017 6:30:00 PM,30.92,94.5,0,0,1,1,44.2,48,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95,45,94.50001
12/10/2017 6:40:00 PM,30.92,96,0,0,1,1,44.3,48.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,95.50001
12/10/2017 6:50:00 PM,30.92,96,0,0,1,1,44.2,48.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,96,45,96.49999
12/10/2017 7:00:00 PM,30.92,97,0,0,1,1,44.4,48.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/10/2017 7:10:00 PM,30.92,98,0,0,1,1,44.5,48.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.5,45,97.5
12/10/2017 7:20:00 PM,30.92,33.54688,100,0,1,1,44.7,46.3,1,158.3421,197,1,1,0,0,30,100,1,70,0,0,33.96349,45,33.96349
12/10/2017 7:30:00 PM,30.02,45.60938,100,0,1,1,44.5,45.8,1,156.1033,197,1,1,0,0,30,100,1,70,0,0,45.52987,45,45.52987
12/10/2017 7:40:00 PM,30.02,14.78906,100,0,1,1,42.5,42.8,0,158.9985,197,1,1,0,0,30,100,1,70,0,0,15.01004,45,15.01004
12/10/2017 7:50:00 PM,30.02,92.23438,0,0,1,1,43.4,49.3,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,92.45638,45,92.45638
12/10/2017 8:00:00 PM,30.02,98,0,0,1,1,43.6,48.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,98.00001,45,97.5
12/10/2017 8:10:00 PM,30.02,96,0,0,1,1,43.8,48.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,96,45,96
12/10/2017 8:20:00 PM,30.02,95,0,0,1,1,43.9,48.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,95.50001
12/10/2017 8:30:00 PM,30.02,95.5,0,0,1,1,44,48,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,95,45,95.50001
12/10/2017 8:40:00 PM,30.02,95.5,0,0,1,1,44.2,48.1,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,95.50001
12/10/2017 8:50:00 PM,30.02,96,0,0,1,1,44.3,48.2,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,96,45,96
12/10/2017 9:00:00 PM,30.02,97,0,0,1,1,44.4,48.4,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,96.49999,45,96.49999
12/10/2017 9:10:00 PM,30.02,97,0,0,1,1,44.5,48.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/10/2017 9:20:00 PM,30.02,97.5,0,0,1,1,44.7,48.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,98.00001,45,98.00001
12/10/2017 9:30:00 PM,30.02,98,0,0,1,1,44.7,48.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,98.5,45,98.00001
12/10/2017 9:40:00 PM,30.02,83.5,100,0,1,1,38,46,1,155.9158,197,1,1,0,0,30,100,1,70,0,0,86,45,86
12/10/2017 9:50:00 PM,30.02,34.82813,100,0,1,1,45,45.7,1,157.6974,197,1,1,0,0,30,100,1,70,0,0,34.78672,45,34.78672
12/10/2017 10:00:00 PM,30.02,43.39844,100,0,1,1,44.3,45.5,1,157.3223,197,1,1,0,0,30,100,1,70,0,0,43.36962,45,43.36962
12/10/2017 10:10:00 PM,30.02,16.49609,100,0,1,1,42.7,44.2,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,16,45,16
12/10/2017 10:20:00 PM,28.94,99.5,0,0,1,1,43.4,48.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,99.50001,45,99.50001
12/10/2017 10:30:00 PM,28.94,96.48438,0,0,1,1,43.5,48.2,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,96.49999,45,96.49999
12/10/2017 10:40:00 PM,28.94,95,0,0,1,1,43.7,48,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95,45,95
12/10/2017 10:50:00 PM,28.94,94.5,0,0,1,1,43.9,47.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,94.50001,45,94.50001
12/10/2017 11:00:00 PM,28.94,95,0,0,1,1,44,47.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,94.50001,45,94.50001
12/10/2017 11:10:00 PM,28.94,95,0,0,1,1,44.1,48,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,95
12/10/2017 11:20:00 PM,28.94,96,0,0,1,1,44.2,48.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,95.50001,45,96
12/10/2017 11:30:00 PM,26.96,96,0,0,1,1,44.4,48.2,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,96,45,96
12/10/2017 11:40:00 PM,26.96,97,0,0,1,1,44.6,48.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/10/2017 11:50:00 PM,26.96,97,0,0,1,1,44.7,48.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,97.5,45,97.5
12/11/2017 12:00:00 AM,26.96,98,0,0,1,1,44.7,48.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,98.00001,45,98.00001
12/11/2017 12:10:00 AM,26.06,98.5,0,0,1,1,44.7,48.8,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,98.99999,45,98.5
12/11/2017 12:20:00 AM,26.06,98.98438,0,0,1,1,44.7,48.8,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,98.99999,45,98.99999
12/11/2017 12:30:00 AM,26.06,100,0,0,1,1,44.8,49,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,99.50001
12/11/2017 12:40:00 AM,28.04,100,0,0,1,1,44.9,49.1,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 12:50:00 AM,28.04,100,0,0,1,1,44.8,49.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:00:00 AM,28.04,100,0,0,1,1,44.8,49.3,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:10:00 AM,28.04,100,0,0,1,1,44.9,49.5,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:20:00 AM,26.96,100,0,0,1,1,44.9,49.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:30:00 AM,26.96,100,0,0,1,1,44.9,49.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:40:00 AM,26.96,100,0,0,1,1,44.9,49.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:50:00 AM,26.96,100,0,0,1,1,44.9,49.9,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:00:00 AM,26.96,100,0,0,1,1,45,50,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:10:00 AM,26.96,100,0,0,1,1,44.9,50.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:20:00 AM,26.96,100,0,0,1,1,45,50.1,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:30:00 AM,24.08,100,0,0,1,1,45,50.3,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:40:00 AM,24.08,100,0,0,1,1,45,50.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
