DateTimeStamp,0-100-100RAH,0-100-100RFSpd,0-100-100SFSpd,0-50-5W_C_DuctPressure,2-100-100CHWValve,2-100-100EAD,2-100-100OAD,2-100-100RAD,2-10100-0HWCValve,CurrentDASP,DACFMUnfiltered,DAFlowCFMFiltered,DARSCalcdSP,DischAirFlowFPM,EF-6Status,GeneralEFCFMTotal,MAT,OAFlowCFM,OAFlowFPM,RACFMUnfiltered,RAFlowCFMFiltered,RAFlowFPM,RAT,RTU-4DAT,TE-1Status,TE-2Status,TE-3Status,OAD,oamindamper,chwvalve,hwvalve,ductpressstp,occ
10/30/2017 2:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.52771,2509.017,68,14.56002,0,700,99,3.929065,1.07938,0.6755732,0.6980923,0.1910591,72.2,72,1,1,0,0,0,0,0,1.2500,0
10/30/2017 2:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,53.79196,2509.017,68,15.19276,0,700,98.4,17.16786,0.1708081,3.159789E-12,3.370442E-12,8.936214E-13,72.2,71.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 2:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,59.60744,2509.017,68,15.07891,0,700,97.4,1.019854E-07,1.975841E-08,2.217933,2.954576,0.7833608,72.2,71.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 2:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,48.98592,2509.017,68,12.32434,0,700,98.2,0.0009248393,0.0002461291,8.188227E-05,8.461168E-05,2.315716E-05,72.4,71.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,76.5079,2509.017,68,19.71938,0,700,99.8,5.694466E-06,1.614828E-06,4.724794,4.040896,1.220265,72.4,71.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,54.18128,2509.017,68,15.49619,0,700,98.5,74.95246,12.88953,1.658689E-29,1.713978E-29,4.544353E-30,72.2,71.7,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,64.60048,2509.017,68,16.64961,0,700,97.2,15.13074,3.328336,0.002516348,0.002600226,0.0006678663,71.8,71.5,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,64.3456,2509.017,68,16.58392,0,700,99.1,3.958163E-19,9.277634E-20,3.099189E-24,3.202496E-24,8.490929E-25,71.6,71.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,60.91963,2509.017,68,15.16046,0,700,97.9,1.887819,0.415267,4.89654E-19,5.059758E-19,1.475575E-19,71.1,70.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 3:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,46.96828,2509.017,68,13.5423,0,700,98.4,0.08390391,0.01845649,0.002024245,0.002159194,0.0005724774,70.8,70.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,74.87645,2509.017,68,19.27221,0,700,98.7,86.25881,16.31199,0.06324954,0.06746618,0.01788763,70.9,70.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,69.03646,2509.017,68,17.88792,0,700,97.2,0.006398144,0.001649538,3.560218E-07,3.678893E-07,1.257448E-07,70.6,70.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,48.21444,2509.017,68,12.4264,0,700,99.3,20.18809,5.724909,0,0,0,70,70,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.4284,2509.017,68,10.55763,0,700,98.1,4.964118,1.163552,8.723152E-19,9.013926E-19,2.713524E-19,69.9,69.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,58.06091,2509.017,68,14.97181,0,700,96.5,17.4422,1.537202,5.112441E-05,5.282856E-05,1.400669E-05,70.1,69.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 4:50:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,54.40776,2509.017,68,13.99601,0,700,97.9,2.722488E-11,7.018984E-12,0,0,0,69.9,69.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:00:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,44.35033,2509.017,68,11.02823,0,700,97.7,0.00702647,0.001595484,1.48895E-07,1.538582E-07,4.079316E-08,69.6,69.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:10:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,46.37634,2509.017,68,12.02062,0,700,96.4,0.0617003,0.0149286,0,0,0,69.4,69.2,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:20:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,78.5679,2509.017,68,20.1061,0,700,98.5,4.680635,0.906815,1.080256E-09,1.267419E-09,3.360368E-10,69.2,69.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:30:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,50.33174,2509.017,68,12.37159,0,700,97.6,2.143182E-20,4.714396E-21,0,0,0,69.1,68.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:40:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,31.23978,2509.017,68,7.125179,0,700,96.1,87.55462,17.19339,0.01217293,0.01298446,0.003442631,69.2,68.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 5:50:00 PM,0.593895,0,0,0.009846154,20,0,20,0,20,68,58.53607,2509.017,68,15.08661,0,700,96.8,1.578042E-12,3.818128E-13,1.721006E-26,1.778373E-26,5.35356E-27,69.1,68.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:00:00 PM,0.6907936,0,0,0.009846154,20,0,20,0,20,68,87.1909,2509.017,68,22.74965,0,700,97.6,1.017873E-11,2.311261E-12,3.037702E-08,3.138959E-08,8.322472E-09,69,68.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:10:00 PM,0.6907936,0,0,0.009846154,20,0,20,0,20,68,50.68339,2509.017,68,14.40722,0,700,95.6,2.657763E-06,6.852114E-07,0.000114404,0.000122031,3.235465E-05,68.9,68.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:20:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,62.60958,2509.017,68,16.13649,0,700,94,2.775054,0.6104335,0,0,0,68.7,68.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:30:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,55.57524,2509.017,68,14.32351,0,700,96.5,7.662275E-08,1.913718E-08,3.754421,3.874986,0.928818,68.7,68.2,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:40:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,39.64252,2509.017,68,10.24147,0,700,96.7,0.001663482,0.0004154687,8.653638E-37,8.942094E-37,2.37086E-37,68.6,68.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 6:50:00 PM,0.8908425,0,0,0.009846154,20,0,20,0,20,68,55.20765,2509.017,68,14.20882,0,700,95.4,8.003468,1.502117,0,0,0,68.3,68,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:00:00 PM,0.9877412,0,0,0.009846154,20,0,20,0,20,68,45.61654,2509.017,68,11.75684,0,700,94.9,0.6809902,0.1497986,0,0,0,68.2,67.9,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:10:00 PM,0.9877412,0,0,0.009846154,20,0,20,0,20,68,70.65095,2509.017,68,18.78062,0,700,96.4,0.004293244,0.001006304,8.010455E-33,8.544485E-33,2.572206E-33,68.2,67.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:20:00 PM,1.087766,0,0,0.009846154,20,0,20,0,20,68,46.14309,2509.017,68,11.95856,0,700,94.8,1.304655,0.2693309,0,0,0,68,67.7,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:30:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,56.56823,2509.017,68,14.5708,0,700,94.6,6.631529,1.284776,0,0,0,67.9,67.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:40:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,50.83482,2509.017,68,13.04545,0,700,96.2,62.75866,15.33641,5.806335E-24,6.193425E-24,1.642092E-24,68,67.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 7:50:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,65.05357,2509.017,68,17.56851,0,700,94.4,5.49838,1.288779,1.863841E-08,1.925969E-08,5.106414E-09,68.1,67.5,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:00:00 PM,1.087766,0,0,0.009846154,20,0,20,0,20,68,37.88796,2509.017,68,9.923648,0,700,93.6,1.160841,0.2396421,0,0,0,67.9,67.5,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:10:00 PM,1.284689,0,0,0.009846154,20,0,20,0,20,68,38.18239,2509.017,68,9.838108,0,700,99.5,106.568,17.14954,0,0,0,66.8,67.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:20:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,50.7347,2509.017,68,13.18014,0,700,99.1,0.001152177,0.0002970488,0,0,0,66.7,67.7,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:30:00 PM,1.584762,0,0,0.009846154,20,0,20,0,20,68,45.17109,2509.017,68,11.8215,0,700,97.9,0.01977947,0.005263944,0,0,0,66.6,67.6,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:40:00 PM,1.781685,0,0,0.009846154,20,0,20,0,20,68,35.45127,2509.017,68,8.871915,0,700,97.7,37.16296,4.410949,1.915917E-30,1.979781E-30,5.249086E-31,66.1,67.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 8:50:00 PM,1.806691,0,0,0.009846154,20,0,20,0,20,68,59.31796,2509.017,68,15.31703,0,700,101.5,57.30097,9.279381,0,0,0,65.8,67.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:00:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,43.06047,2509.017,68,10.97711,0,700,100.5,5.722548E-06,1.144436E-06,3.377617E-34,3.602792E-34,9.552254E-35,66.1,67.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:10:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,47.94009,2509.017,68,12.27532,0,700,99.1,4.676617,1.326188,0,0,0,66.2,67.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:20:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,52.91705,2509.017,68,13.59942,0,700,98.7,9.747952,1.356294,0,0,0,66.3,67.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:30:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,65.91756,2509.017,68,16.62302,0,700,101.1,128.5376,24.14232,0,0,0,66.1,67.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:40:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,38.83998,2509.017,68,10.0103,0,700,99.6,33.54241,5.312221,0,0,0,65.7,67.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 9:50:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,50.42812,2509.017,68,12.2235,0,700,97.7,8.411513,1.850296,0,0,0,66,67.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:00:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,44.18304,2509.017,68,11.38738,0,700,100.7,1.41701E-09,3.217571E-10,0,0,0,65.5,67.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:10:00 PM,2.078633,0,0,0.009846154,20,0,20,0,20,68,52.69702,2509.017,68,13.54088,0,700,99.3,1.29883,0.3044359,0,0,0,65.8,67.1,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:20:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,63.62611,2509.017,68,16.39848,0,700,97.7,0.02073233,0.004560528,0,0,0,66.2,66.8,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:30:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,21.59263,2509.017,68,5.744345,0,700,99.6,4.831412E-10,1.414281E-10,0,0,0,66.4,66.7,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:40:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,61.60043,2509.017,68,14.92673,0,700,98,4.96586,1.127586,0,0,0,66.3,66.5,1,1,0,0,0,0,0,1.2500,0
10/30/2017 10:50:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,53.84077,2509.017,68,13.52755,0,700,96.3,1.335701E-07,3.032945E-08,0,0,0,66.2,66.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:00:00 PM,1.781685,0,0,0.009846154,20,0,20,0,20,68,41.96977,2509.017,68,10.55273,0,700,98.1,2.065266E-14,4.001196E-15,0,0,0,66.3,66.5,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:10:00 PM,1.88171,0,0,0.009846154,20,0,20,0,20,68,57.22319,2509.017,68,14.74505,0,700,98.9,4.621887,2.116882E-07,0,0,0,66.1,66.4,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:20:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,47.86287,2509.017,68,12.25477,0,700,97.3,4.008023E-10,9.394504E-11,0,0,0,66.1,66.3,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:30:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,77.78674,2509.017,68,20.04813,0,700,97.6,0.004599067,0.00111276,0,0,0,65.9,66.2,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:40:00 PM,2.078633,0,0,0.009846154,20,0,20,0,20,68,75.96346,2509.017,68,19.57453,0,700,97.7,2.263596E-12,5.653522E-13,4.508594E-20,4.809167E-20,1.275077E-20,65.9,66,1,1,0,0,0,0,0,1.2500,0
10/30/2017 11:50:00 PM,1.978608,0,0,0.009846154,20,0,20,0,20,68,56.08097,2509.017,68,14.35593,0,700,94.8,0.04125478,0.009074888,0.004644906,0.004799737,0.001272577,66.1,65.7,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:00:00 AM,1.978608,0,0,0.009846154,20,0,20,0,20,68,45.19814,2509.017,68,11.54583,0,700,95,0.03553187,0.009160657,0,0,0,66.1,65.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:10:00 AM,1.928596,0,0,0.009846154,20,0,20,0,20,68,28.65563,2509.017,68,7.467424,0,700,95.7,10.35849,0.004504026,6.101289E-28,6.508041E-28,1.725508E-28,66.1,65.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:20:00 AM,1.88171,0,0,0.009846154,20,0,20,0,20,68,38.0926,2509.017,68,9.816762,0,700,93.8,23.22174,4.644051,0,0,0,66.1,65.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:30:00 AM,1.978608,0,0,0.009846154,20,0,20,0,20,68,57.80403,2509.017,68,16.5688,0,700,96.1,3.417786,0.7518166,0,0,0,65.9,65.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:40:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,70.68716,2509.017,68,18.17079,0,700,95.8,3.480968,0.07330811,0,0,0,65.8,65.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 12:50:00 AM,2.103639,0,0,0.009846154,20,0,20,0,20,68,27.51958,2509.017,68,7.092675,0,700,94.1,5.680894,1.331558,1.877294,1.87925,0.5309184,65.8,65.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:00:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,49.76115,2509.017,68,12.7598,0,700,94.8,49.19396,7.370551,2.448938E-13,3.160357E-13,8.379206E-14,65.7,65.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:10:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,39.21319,2509.017,68,10.11489,0,700,95.6,11.10563,2.687045,1.068408E-24,1.139635E-24,3.021569E-25,65.7,64.8,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:20:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,52.29062,2509.017,68,13.27647,0,700,93.4,0.0001353851,3.275688E-05,8.797775E-23,9.687012E-23,2.568364E-23,65.9,64.7,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:30:00 AM,2.078633,0,0,0.009846154,20,0,20,0,20,68,38.02016,2509.017,68,9.795922,0,700,92.7,6.103264E-07,1.300591E-07,0,0,0,65.6,64.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:40:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,41.06337,2509.017,68,9.525551,0,700,95.6,0.5328941,0.1289356,3.039688E-36,3.242334E-36,8.596554E-37,65.5,64.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 1:50:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,38.03887,2509.017,68,9.80106,0,700,94.7,66.11519,12.92998,4.572362E-23,4.877186E-23,1.293112E-23,65.5,64.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:00:00 AM,2.275556,0,0,0.009846154,20,0,20,0,20,68,44.23285,2509.017,68,11.45035,0,700,93,0.0001652,4.396496E-05,1.818691E-10,1.939937E-10,4.982715E-11,65.5,64.4,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:10:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,38.19391,2509.017,68,9.843717,0,700,95.8,1.528875E-06,3.94167E-07,0,0,0,65.1,64.2,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:20:00 AM,2.37558,0,0,0.009846154,20,0,20,0,20,68,45.60471,2509.017,68,12.00849,0,700,94.5,1.285897,0.3315237,3.40938E-36,3.636672E-36,9.64208E-37,65,64.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:30:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,88.76012,2509.017,68,22.8177,0,700,92.9,0.5753529,0.1392086,0.123425,0.1359002,0.03603188,64.9,64,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:40:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,62.2746,2509.017,68,16.05016,0,700,94.5,47.79531,9.857565,0,0,0,64.7,63.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 2:50:00 AM,2.450598,0,0,0.009846154,20,0,20,0,20,68,58.95922,2509.017,68,14.77992,0,700,94.3,0.0009622808,0.0002728821,1.04681E-11,1.081703E-11,2.867971E-12,64.7,63.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:00:00 AM,2.622515,0,0,0.009846154,20,0,20,0,20,68,30.47727,2509.017,68,7.790734,0,700,92.9,1.069037,0.2492137,4.595588E-12,4.748775E-12,1.259065E-12,64.5,63.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:10:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,41.38998,2509.017,68,10.66752,0,700,93,0.008273178,0.001762995,1.566693E-28,1.67114E-28,4.430772E-29,64.4,63.8,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:20:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,40.42656,2509.017,68,10.45679,0,700,94.6,2.376656E-06,6.127378E-07,0,0,0,64.2,63.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:30:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,50.4477,2509.017,68,13.00199,0,700,93.3,2.411865,0.5653229,0,0,0,64.2,63.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:40:00 AM,2.84757,0,0,0.009846154,20,0,20,0,20,68,44.65244,2509.017,68,11.56198,0,700,93.1,6.96182,1.580804,0,0,0,64,63.4,1,1,0,0,0,0,0,1.2500,0
10/31/2017 3:50:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,70.5103,2509.017,68,19.71483,0,700,95,43.1208,6.719385,9.5329,9.813823,2.696003,64,63.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:00:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,39.03283,2509.017,68,10.06001,0,700,93.4,1.876435E-08,4.127628E-09,1.830638E-13,1.891659E-13,5.516637E-14,64.1,63.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:10:00 AM,2.672528,0,0,0.009846154,20,0,20,0,20,68,45.81097,2509.017,68,11.8702,0,700,92,2.200372E-05,6.239779E-06,7.741933E-35,8.258062E-35,2.189499E-35,64,63.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:20:00 AM,2.772552,0,0,0.009846154,20,0,20,0,20,68,35.38312,2509.017,68,9.11936,0,700,94.6,7.418732E-11,1.684554E-11,0,0,0,64,63.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:30:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,40.25493,2509.017,68,10.44659,0,700,93.4,0.003574723,0.00108017,0,0,0,63.9,63.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:40:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,38.20676,2509.017,68,9.847104,0,700,92.4,15.85039,2.544172,0.0006579976,0.0006799309,0.0002046843,63.9,63.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 4:50:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,45.75016,2509.017,68,11.26552,0,700,94.8,0.1534723,0.03375957,9.384342E-13,1.000997E-12,2.65399E-13,63.8,63.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:00:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,46.81181,2509.017,68,11.58621,0,700,93.3,3.958456E-05,7.669016E-06,0,0,0,63.7,63,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:10:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,60.99021,2509.017,68,15.50849,0,700,92.2,25.3966,3.520371,0,0,0,63.6,62.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:20:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,55.66623,2509.017,68,14.27921,0,700,94.8,2.933588,0.7326884,2.858283E-12,2.95356E-12,7.830913E-13,63.6,62.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:30:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,27.86394,2509.017,68,6.62225,0,700,93.1,0.001971018,0.0004768946,5.358978E-23,5.716245E-23,1.564465E-23,63.7,62.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:40:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,56.63468,2509.017,68,14.53415,0,700,92.2,3.123286E-15,6.870348E-16,0,0,0,63.5,62.8,1,1,0,0,0,0,0,1.2500,0
10/31/2017 5:50:00 AM,2.969475,0,0,0.01969231,20,0,20,0,20,68,49.05248,2509.017,68,12.73259,0,700,94.6,8.46214,1.665844,0.001086136,0.001158545,0.0003071706,63.6,62.8,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:00:00 AM,3.069499,0,0,0.009846154,20,0,20,0,20,68,32.94188,2509.017,68,8.486766,0,700,93.4,5.991391,1.160758,0,0,0,63.5,62.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:10:00 AM,2.969475,0,0,0.01969231,20,0,20,0,20,68,33.32819,2509.017,68,8.507377,0,700,91.9,3.906974E-05,7.332736E-06,0.0002689507,0.0002868807,7.606205E-05,63.6,62.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:20:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,52.29289,2509.017,68,13.47755,0,700,94.9,2.390596E-06,5.42827E-07,0,0,0,63.5,62.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:30:00 AM,2.969475,0,0,0.009846154,20,0,20,0,20,68,32.72108,2509.017,68,8.081643,0,700,93.6,10.33406,2.005428,4.594291E-26,4.747435E-26,1.25871E-26,63.5,62.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:40:00 AM,2.944469,0,0,0.009846154,20,0,20,0,20,68,33.2506,2509.017,68,9.690356,0,700,92,1.256602E-11,3.13847E-12,0,0,0,63.3,62.4,1,1,0,0,0,0,0,1.2500,0
10/31/2017 6:50:00 AM,3.069499,0,0,0.009846154,20,0,20,0,20,68,41.8453,2509.017,68,11.17725,0,700,94.5,11.63415,2.47921,0,0,0,63.3,62.4,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:00:00 AM,3.069499,0,0,0.009846154,20,0,20,0,20,68,39.3196,2509.017,68,10.13392,0,700,93.6,0.1143536,0.02215459,0,0,0,63.3,62.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:10:00 AM,2.872576,0,0,0.009846154,20,0,20,0,20,68,42.33454,2509.017,68,10.91096,0,700,88.7,0.01018012,0.00223934,15.4376,20.41752,5.452466,64,62.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:20:00 AM,2.475605,0,0,0.01969231,20,0,20,0,20,68,37.36948,2509.017,68,9.624378,0,700,87.7,0.1117839,0.02382089,29.46104,31.13025,8.331888,66.2,63.6,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:30:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,40.13816,2509.017,68,10.19965,0,700,87.4,3.435095E-05,7.55624E-06,19.29689,18.15746,4.978415,68.6,65.1,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:40:00 AM,1.087766,0,0,0.009846154,20,0,20,0,20,68,20.52395,2509.017,68,5.349903,0,700,87.4,1.097557E-30,3.316477E-31,17.21666,17.20108,4.716892,70.1,65.9,1,1,0,0,0,0,0,1.2500,0
10/31/2017 7:50:00 AM,0.593895,0,0,0.009846154,20,0,20,0,20,68,35.10346,2509.017,68,9.182844,0,700,87.6,1.222146E-10,2.957024E-11,18.39005,18.40906,5.038368,71,66.5,1,1,0,0,0,0,0,1.2500,0
10/31/2017 8:00:00 AM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,53.61754,2509.017,68,13.60315,0,700,87.9,6.04528,1.372687,5.535752,5.720278,1.565568,71.4,67,1,1,0,0,0,0,0,1.2500,0
10/31/2017 8:10:00 AM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,30.29128,2509.017,68,7.741251,0,700,88.5,0,0,2.85472,2.949878,0.7821151,71.6,67.3,1,1,0,0,0,0,0,1.2500,0
10/31/2017 8:20:00 AM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,35.80828,2509.017,68,9.228938,0,700,89.9,0.002895509,0.0006170262,9.27766,8.717384,2.467531,71.7,67.7,1,1,0,0,0,0,0,1.2500,0
10/31/2017 8:30:00 AM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,28.92048,2509.017,68,6.858327,0,700,91.1,1.753889E-18,4.521792E-19,33.41529,32.72271,9.154873,71.9,67.9,1,1,0,0,0,0,0,1.2500,0
